id,external_gene_name,Regulation_Grouping_2,Integrated padj (old-young),Integrated pval (old-young),Integrated diff (old-young),mannwhitneyu stat (old-young),Integrated mean (young),Integrated mean (old),Protein-LogFC mean (old-young),RNA-LogFC mean (old-young),CpG-LogFC mean (old-young),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000090263,MRPS33,TMDS,0.051703069933730084,0.00379885569874231,0.5386860370635986,92.0,-0.21619909,0.32248694,0.18603160962071275,0.3920154065641535,-0.01416784943219034,MRPS33,51650.0,cg21012583,-0.0754043794213498,0.223926837967344,-0.06068036466882901,1.57677366954267e-37,-0.882163341444402,8.01375900660629e-63
ENSG00000090266,NDUFB2,TMDS,0.039598961241628164,0.0016766683464699346,0.5101485848426819,79.0,-0.5477634,-0.037614822,0.12368732583774135,0.321153733546062,-0.00011605178194011577,NDUFB2,4708.0,cg19061632,-0.310090965575723,4.684707607685751e-10,-0.1106678462464297,1.8915246460452996e-53,-1.1153234615845702,3.5587114456356095e-65
ENSG00000090382,LYZ,TMDS,0.06961699991404632,0.009016398494471752,-0.4727545976638794,107.0,2.1821995,1.7094449,0.06931017510340598,-1.1954923132703033,0.004123792307497126,LYZ,4069.0,cg16097772,2.8522322117938597,2.8045099820464993e-88,-0.0969962858004399,1.0473307714057899e-26,-1.3380293752995602,4.38963912735882e-43
ENSG00000090661,CERS4,TMDS,0.32078946583715,0.26126564216375603,0.16268566250801084,192.0,0.04952173,0.21220739,0.061343769971363475,0.17211201920072902,0.0,CERS4,79603.0,0,-0.424868329265894,1.51548098484981e-08,0.0,1.0,-0.501365639662567,1.76778400738021e-14
ENSG00000091039,OSBPL8,TMDS,0.1824874512732771,0.10226569498502452,0.37198567390441895,161.0,-0.40108916,-0.029103475,0.06631126102292972,0.17936495954043227,0.008551324433720114,OSBPL8,114882.0,cg24739189,-0.33396097222528304,1.87644810732698e-13,-0.1522657508850979,6.863003245348821e-58,-0.627139333573057,1.64788454903491e-44
ENSG00000091140,DLD,TMDS,0.04823338409677367,0.002973920953467728,0.6918679475784302,88.0,-1.3156598,-0.6237918,0.3519646708371645,0.3132543291419975,-0.018296388062702625,DLD,1738.0,cg13734518,-0.6655345803436321,1.5338941505309097e-38,-0.0545842564589676,9.695915915455328e-21,-1.01360038393202,1.9632008039279295e-69
ENSG00000093144,ECHDC1,TMDS,0.2983550338361287,0.2355630030536807,0.1352895200252533,188.0,-0.6299107,-0.49462120000000004,0.1442529121525592,0.0125713957229594,0.0,ECHDC1,55862.0,0,-0.552669664287853,1.41944925918654e-28,0.0,1.0,-0.6454722793684761,4.778077888070309e-38
ENSG00000096080,MRPS18A,TMDS,0.07220250930195052,0.010053529188741805,0.5544829368591309,109.0,0.23034200000000002,0.7848248999999999,0.1828533294775998,0.2107445497148312,-0.00709157081436762,MRPS18A,55168.0,cg07568141,0.18347417729813104,0.0002443498112959,0.044300419395601,1.6004538117596197e-51,-0.6771888212827989,6.376386661539779e-58
ENSG00000097021,ACOT7,TMDS,0.3596319440664253,0.3094715732875466,-0.1017526239156723,199.0,0.07756795,-0.024184677999999998,0.04008267740480287,-0.2562629308120065,0.012493589374207942,ACOT7,11332.0,cg21781706,-0.70775220031564,3.1265445040644107e-09,-0.2070169753644088,1.24626025147044e-27,-0.51126491848418,4.8924070537651995e-22
ENSG00000099284,MACROH2A2,TMDS,0.3870820278654452,0.3461082142059647,0.0756455659866333,204.0,-1.1158728999999998,-1.0402273000000002,-0.09996525748727714,0.1479490697491721,0.0391339746448188,MACROH2A2,55506.0,cg25530299,-0.9918414514062192,1.8318568747445798e-26,0.1301354962070799,4.0871459199471e-21,-0.6491364095750279,2.2066879868588597e-37
ENSG00000099624,ATP5F1D,TMDS,0.09008006922051112,0.023894215123248904,0.432551234960556,126.0,-0.7179262,-0.28537497,0.28335047859885865,0.20237952595718486,0.016089899122731274,ATP5F1D,513.0,cg00067471,-0.541169281084853,3.80073067317687e-19,-0.0611701538007451,4.3326613669491095e-22,-0.833688045465715,5.226753764420159e-53
ENSG00000099795,NDUFB7,TMDS,0.1132097122470272,0.04314093642290202,0.2798095941543579,139.0,-0.16235152,0.11745807,-0.07922848985890707,0.2497922746015044,0.0053054798746788355,NDUFB7,4713.0,cg16256643,-0.213636360885644,4.16164107884552e-05,-0.0201595232122297,5.3298994110266e-11,-1.13437724319789,2.3250042910798697e-75
ENSG00000099800,TIMM13,TMDS,0.039403155099045496,0.0015702378121661964,0.7021487951278687,78.0,-0.676293,0.025855765,0.40335878306878303,0.24933489248350246,0.0,TIMM13,26517.0,0,-0.227828132932239,1.36873560265672e-06,0.0,1.0,-0.738633146350234,4.30523596254019e-49
ENSG00000099889,ARVCF,TMDS,0.4959508156379721,0.4959508156379721,-0.1056993007659912,223.0,-0.47408903,-0.5797883,0.13625300391923645,-0.15079360321330648,0.02335879190414558,ARVCF,421.0,cg18704527,-0.670639154398106,2.3520087703405205e-16,-0.1704718296886028,1.20114109172368e-29,-0.568735464597345,1.37794792079327e-45
ENSG00000099968,BCL2L13,TMDS,0.11829036490451796,0.046992062770287946,0.3948850035667419,141.0,-0.027331114,0.36755390000000004,0.20191938583812108,0.1801225516116156,-0.006260639995376988,BCL2L13,23786.0,cg00146334,-0.0962323812114271,0.0521451990296283,-0.082629380495291,8.139255711332161e-25,-0.6136650309779771,2.2664442418510696e-47
ENSG00000099992,TBC1D10A,TMDS,0.4677840302579638,0.4555505749212052,-0.17908814549446106,218.0,-0.37960413,-0.5586923,0.15056307760141074,-0.18051478687717565,-0.018551553541801144,TBC1D10A,83874.0,cg03951724,-0.45683689694923796,6.12100524711409e-15,0.1043295183737411,1.0962421482215e-24,-0.693724147189262,2.2217100039700997e-64
ENSG00000099998,GGT5,TMDS,0.12509994901040236,0.053280426602188805,-0.3732234537601471,144.0,-0.25296113,-0.6261846,0.08764324940645052,-0.6610855938345482,-0.05351260717451623,GGT5,2687.0,cg01577700,-0.8739574543758101,5.9618740613613005e-12,-0.114081431028791,1.27550571466426e-34,-1.2550510229518899,3.18219628128585e-57
ENSG00000100031,GGT1,TMDS,0.1797025139495881,0.09869091986521587,0.2046843022108078,160.0,-0.43366504,-0.22898073,0.2591335287642057,0.2516538814909898,-0.007427447567702194,GGT1,2678.0,cg23363526,-0.7724664265460931,1.35086879742084e-10,-0.2665874868912231,4.482663213334099e-73,-1.0064430438743899,7.664906161436602e-47
ENSG00000100053,CRYBB3,TMDS,0.29188279801568456,0.229362447755787,-0.012261450290679932,187.0,0.8693458000000001,0.85708433,0.17490885805257886,-0.153143609331456,0.03168068170007951,CRYBB3,1417.0,cg24240804,0.212333866481777,0.275664844027966,-0.198496405870138,3.2886695119436592e-139,-0.626250337106282,1.44835804093711e-10
ENSG00000100075,SLC25A1,TMDS,0.16348424413361687,0.08530497919300806,0.6079976558685303,156.0,-0.639497,-0.031499352,0.4109461640211633,0.2366610309849985,0.0,SLC25A1,6576.0,0,-0.42750768676563705,2.51266734670798e-09,0.0,1.0,-0.524829489392305,1.38631589735538e-19
ENSG00000100170,SLC5A1,TMDS,0.14637570294262287,0.07054470365976967,-0.42445528507232666,151.0,1.0316775,0.6072221999999999,-0.30995384479717825,-0.971303123039944,0.024715851890042956,SLC5A1,6523.0,cg20495476,1.18076602852312,4.88715312809005e-07,-0.0821302558500152,1.0969553490842198e-24,-0.8498670322426001,8.928595877949541e-20
ENSG00000100234,TIMP3,TMDS,0.21037604135699373,0.1299458487086786,-0.4482073485851288,168.0,0.40710378,-0.04110356,-0.3341376146384484,-0.3913752054827724,-0.02705045935563886,TIMP3,7078.0,cg23601468,-0.23108969756368,0.0682911351441073,-0.1340278807863588,1.2530595837298201e-15,-0.5547978628790611,5.7678981695637e-20
ENSG00000100294,MCAT,TMDS,0.08251620617118571,0.015311226300755506,0.3690203428268433,117.0,-0.88350564,-0.5144853,0.26787515773376314,0.15838378689274646,0.0,MCAT,27349.0,0,-0.805710692378478,2.2731609497110694e-54,0.0,1.0,-0.6971356025463621,1.32615654601396e-45
ENSG00000100347,SAMM50,TMDS,0.06301516130010275,0.007219669787807538,0.8955259323120117,103.0,-1.128959,-0.23343304,0.3728221472663137,0.2642416807390888,0.0,SAMM50,25813.0,0,-0.347841669792238,7.43416899033443e-16,0.0,1.0,-0.586255597506892,2.2145270435560893e-40
ENSG00000100348,TXN2,TMDS,0.13044449030932864,0.057830932191931514,0.4000401496887207,146.0,-1.2599365,-0.8598963,0.24126436067019566,0.07796763788308081,-0.03570258919742823,TXN2,25828.0,cg16096836,-0.7241396402152122,5.9860161777453095e-61,-0.1504972138194782,2.19172195844144e-42,-0.7383759343161941,4.154763135132149e-59
ENSG00000100416,TRMU,TMDS,0.1757526497710641,0.0952084715447234,0.24055829644203186,159.0,-0.55554676,-0.31498846,0.2027760030864203,0.042209247615235146,0.02541288600308387,TRMU,55687.0,cg14153771,-0.31386954232276304,1.0738371544412802e-17,-0.0551983148337412,3.9315574869685205e-45,-0.7444966367014291,1.2352722136235498e-49
ENSG00000100445,SDR39U1,TMDS,0.326947051649375,0.26790929014357256,-0.1052510142326355,193.0,-0.58743656,-0.6926876000000001,0.257530202821868,-0.14271471133011301,-0.007433965384445413,SDR39U1,56948.0,cg02818520,-0.493105670546993,1.2084522133738098e-21,-0.0143925492521921,5.86888269537741e-17,-0.9891108833752841,3.3699961978820595e-59
ENSG00000100554,ATP6V1D,TMDS,0.2274126105108451,0.15264682075385494,0.24249118566513064,173.0,-0.84208465,-0.59959346,0.16016422402779815,0.09433976954137537,-0.007480456340736186,ATP6V1D,51382.0,cg02202483,-0.550579283215315,3.33484087282428e-28,-0.0551819537623978,1.5111082165903099e-49,-0.888643845799427,2.1860079421018194e-59
ENSG00000100577,GSTZ1,TMDS,0.3819330868938625,0.3386505079307971,-0.09995806217193604,203.0,-0.88439065,-0.9843487,0.030174749811656687,-0.1179644393747924,0.029131072580121795,GSTZ1,2954.0,cg13225427,-0.940152350159296,4.36239078023252e-55,-0.0226391488377805,1.99365072331706e-11,-0.7862125805892621,1.6090409037495497e-53
ENSG00000100890,PRORP,TMDS,0.3870820278654452,0.3461082142059647,-0.04792548716068268,204.0,0.25407204,0.20614655,0.05681480785296966,-0.06902077781176813,0.0,PRORP,9692.0,0,-0.116824079369351,0.0083669664150875,0.0,1.0,-0.7816626348228471,6.137707291655848e-58
ENSG00000101181,MTG2,TMDS,0.08055334581642813,0.014545747376565478,0.4149923622608185,116.0,-0.31703395,0.09795841,0.13756435170868175,0.17844795134240304,-0.006835338020828974,MTG2,26164.0,cg06914270,-0.273090186254005,7.0364067166707e-11,-0.0893374820368371,1.85722624398778e-47,-0.6650710174640121,2.1404549222791602e-32
ENSG00000101247,NDUFAF5,TMDS,0.15770073355307934,0.07914495096125901,0.26003319025039673,154.0,-1.0636265,-0.80359334,0.3420191622574954,0.028026690266259924,0.0,NDUFAF5,79133.0,0,-0.46953449615561105,8.358312896300181e-31,0.0,1.0,-0.922878415438091,1.6458094246973095e-49
ENSG00000101365,IDH3B,TMDS,0.08466433953845506,0.01781852226898992,0.4860865771770477,120.0,-0.36730677,0.1187798,0.24994598684940705,0.15603667220222986,0.002784502901376121,IDH3B,3420.0,cg10684940,-0.17740116811950102,0.000136870117178,-0.0319471059045211,3.49149091648558e-48,-0.530423919889229,1.4961136202633098e-38
ENSG00000101417,PXMP4,TMDS,0.17106576010745608,0.09181736314609412,0.2589326500892639,158.0,-0.48495322,-0.22602059,0.6317265718694884,0.04115386848957903,-0.011241143794105804,PXMP4,11264.0,cg24270031,-0.453899155854362,2.45646421243071e-16,-0.0966387085330035,1.87205619538411e-52,-1.30296793839146,3.4217245672522803e-44
ENSG00000101439,CST3,TMDS,0.19740019018660515,0.1175059662630103,-0.24633222818374634,165.0,0.7534645000000001,0.5071323,0.20190814978847396,-0.2927361488551617,0.047572995366319364,CST3,1471.0,cg05274674,0.124389136161826,0.0624865377928021,-0.0797793188576312,1.0919092236442398e-30,-0.89401368876378,8.606474220541409e-33
ENSG00000101473,ACOT8,TMDS,0.07806511813266574,0.012443754820649085,0.6191974282264711,113.0,-1.229842,-0.6106444999999999,0.206254321269126,0.22387481293836572,-0.026668423144342104,ACOT8,10005.0,cg05202720,-0.54225449853299,2.9811803787633897e-40,0.0884827145850807,1.3594782302614098e-31,-0.6357467604193431,1.26058313115264e-39
ENSG00000102024,PLS3,TMDS,0.40515988063475655,0.3688317219726115,-0.04239615797996521,207.0,-0.3068761,-0.34927225,0.018981904761905755,-0.08441527523611125,0.0,PLS3,5358.0,0,-0.519879714465466,9.74769112400497e-13,0.0,1.0,-0.655692783171519,4.907130051018929e-53
ENSG00000102393,GLA,TMDS,0.4870407354229085,0.4797624180815948,0.05488550662994385,221.0,1.1626459999999998,1.2175316,0.04485477422346551,0.029671319700638413,0.0051012859077538344,GLA,2717.0,cg01813276,0.7171102809209392,2.12735282561323e-25,-0.0591521097132285,4.4423771112497093e-32,-1.0503682163769401,6.923127590526967e-62
ENSG00000102547,CAB39L,TMDS,0.2445229813429435,0.1778348955221407,0.16066336631774902,178.0,-0.8397452,-0.67908186,0.10049350232564136,0.1100466256420386,0.057132348447577634,CAB39L,81617.0,cg18170989,-0.908708319386786,3.4474041941956196e-55,0.3038938607679094,5.89545143331092e-41,-0.563880838591265,5.40347510062191e-37
ENSG00000102738,MRPS31,TMDS,0.3100066376739655,0.2482369464811455,0.12631678581237793,190.0,-0.40442514,-0.27810836,0.19142951684759768,-0.03197360575302505,0.0,MRPS31,10240.0,0,-0.19022223686576,7.61641295220132e-08,0.0,1.0,-0.8844557095907049,5.4799462323807184e-68
ENSG00000102743,SLC25A15,TMDS,0.27818085928104314,0.211320453501166,-0.25324684381484985,184.0,-0.47961605,-0.7328629,-0.060817630070546184,-0.08322006455020325,-0.052380475789508,SLC25A15,10166.0,cg16989646,-0.9252541638039449,6.869763127479011e-47,0.3551313070381632,1.9680847249116086e-77,-0.533027203643774,2.8916167358896495e-26
ENSG00000102897,LYRM1,TMDS,0.053748189986911415,0.004283790982767535,0.8223655223846436,94.0,-0.21750438,0.60486114,0.5591244775156435,0.5324091618165183,-0.049248479036549886,LYRM1,57149.0,cg08224563,-0.0513702907940665,0.562986841002691,-0.2410373498715073,6.5317345995483e-33,-0.920987780516278,1.3433925938917198e-43
ENSG00000102934,PLLP,TMDS,0.16056385152463976,0.08218149810289782,0.4702160060405731,155.0,-0.8692350000000001,-0.39901897,0.8615904805996486,0.2078172416945212,0.012338738136059069,PLLP,51090.0,cg04495354,-0.9200275016032399,2.29490575230454e-33,-0.4756299437689875,2.2958793522174697e-86,-0.8198956622318141,3.71244046740358e-18
ENSG00000103121,CMC2,TMDS,0.07220250930195052,0.010610082313362594,0.5580657124519348,110.0,-1.1346393999999997,-0.57657367,0.30729329088516644,0.2529622482658761,-0.001002651458962056,CMC2,56942.0,cg16651780,-0.640639459842119,6.77579353317916e-39,-0.2105676719428835,2.628899770942169e-92,-0.9210459966727701,9.075957142070448e-54
ENSG00000103150,MLYCD,TMDS,0.0791718637868954,0.013113148049386162,0.4566771984100342,114.0,0.14243722,0.5991144,0.5212003904475683,0.2765249383350685,0.023571793582780973,MLYCD,23417.0,cg05008713,0.20090487437029897,0.0131319759817794,-0.0169105721408571,3.1245512119427104e-14,-0.596686355843063,5.93037939066616e-27
ENSG00000103175,WFDC1,TMDS,0.07220250930195052,0.010610082313362594,-0.5519505739212036,110.0,0.37331104,-0.17863953,-0.12016757495590767,-0.8512597048128628,0.09243205511970476,WFDC1,58189.0,cg01264765,-0.554129076418266,4.8749379900429796e-05,-0.18574559612352698,3.0919242315251995e-27,-0.9961320268488572,4.9810821116614e-20
ENSG00000103187,COTL1,TMDS,0.37212075714542703,0.3239257898439022,0.14988815784454346,201.0,-0.36549032,-0.21560216,0.1842635326228662,0.037210560189804176,0.0814843202217564,COTL1,23406.0,cg09985344,-0.7743712935563879,1.14911285482103e-26,-0.1346418005522417,1.89293482714451e-18,-0.786675149403125,5.37979912703329e-39
ENSG00000103196,CRISPLD2,TMDS,0.08800450089666924,0.02169973994712392,-0.407493531703949,124.0,0.48276806,0.07527451,-0.13410602863808396,-0.6586528211039482,-0.015985331947880318,CRISPLD2,83716.0,cg01704698,-0.6160003028173101,3.80451793145738e-08,-0.2826423737119819,1.11201937822933e-47,-0.609604862149662,1.5084633857456e-25
ENSG00000103356,EARS2,TMDS,0.03578725317749438,0.0011247689577929924,0.6928369402885437,73.0,-0.15538079,0.53745615,0.29580492513581313,0.3627332856871807,-0.0044476761774671645,EARS2,124454.0,cg09977031,0.0660825900289215,0.18046044651409499,0.045148364381256,2.57139238316675e-54,-0.8040849121300792,1.76129023150166e-46
ENSG00000103642,LACTB,TMDS,0.24845619057119975,0.183170690931694,0.2283700704574585,179.0,0.55324143,0.7816115,0.17009858463404934,0.0771732781705087,0.013621441012742014,LACTB,114294.0,cg03092550,0.13932701948940698,0.0078724852815017,0.0319661869277883,3.5977500873989e-25,-0.508252783049244,1.88254854205826e-31
ENSG00000103707,MTFMT,TMDS,0.0752280882884491,0.01119328395765003,0.452181875705719,111.0,-0.52799994,-0.07581805400000001,0.30077223273137244,0.115491402475981,0.04856743113607272,MTFMT,123263.0,cg08885100,-0.220777227872121,1.6530643483909301e-10,-0.0556990227685549,2.2041211477807195e-37,-0.707786452346377,1.5055425974117599e-43
ENSG00000104324,CPQ,TMDS,0.4806577146734906,0.471679052506489,-0.010820597410202026,220.0,0.33089325,0.32007265,0.1635968993829111,-0.11642538900261915,0.0,CPQ,10404.0,0,-0.18143776749701002,0.0015624802725031,0.0,1.0,-1.46534992277819,9.154292748319858e-67
ENSG00000104325,DECR1,TMDS,0.3100066376739655,0.2482369464811455,0.15567559003829956,190.0,-0.6476724,-0.49199682,0.3353964239478323,-0.04885476411414691,0.05211690661526969,DECR1,1666.0,cg27040700,-0.748544130952834,2.7276061055590395e-43,-0.1711360193976231,1.6294874039403598e-45,-0.964617917904855,8.674515474263321e-61
ENSG00000104442,ARMC1,TMDS,0.05964927315509334,0.005422661195917576,0.3494291603565216,98.0,0.31592354,0.6653526999999999,0.2288281400714779,0.12641358777838105,-0.002996049615187513,ARMC1,55156.0,cg12927915,-0.0102876049982893,0.8454063495063471,-0.1715124593538864,1.4714957539121595e-56,-0.5591652249323361,2.0690148075005293e-55
ENSG00000104760,FGL1,TMDS,0.4959508156379721,0.4959508156379721,0.04205775260925293,223.0,1.0896344,1.1316921999999998,-0.32363680252643645,0.13524303881548272,-0.09172428795320828,FGL1,2267.0,cg08627089,-0.06000152289598,0.84280476730518,-0.1381866957308067,4.68065175635885e-17,-1.01896389046751,1.49280574700095e-28
ENSG00000104823,ECH1,TMDS,0.08055334581642813,0.014545747376565478,0.7136279344558716,116.0,-0.24511743,0.46851048,0.5019658856364985,0.4641662281268644,-1.0006018063696278e-05,ECH1,1891.0,cg22982014,-0.26080978343559197,0.0006439486950507,-0.1286734041940279,1.0674231054374294e-177,-0.599036258160553,7.174875570575569e-23
ENSG00000104883,PEX11G,TMDS,0.3596319440664253,0.3094715732875466,-0.14344826340675354,199.0,-0.2844297,-0.42787796,-0.07081101631393273,-0.091203157069924,0.022477247273608208,PEX11G,92960.0,cg06581718,-0.789828432273766,1.47085710985376e-27,-0.046187909405427,1.3607926684868301e-14,-0.597551813496343,9.296767196158011e-32
ENSG00000104918,RETN,TMDS,0.22039264871934716,0.14326894474657434,0.22706961631774905,171.0,1.0536832,1.2807528000000001,0.16791748236331505,0.0854092878778275,-0.020779293407027517,RETN,56729.0,cg02346997,2.49672055139192,8.590481112792111e-15,-0.0946343919788775,1.0437623065051401e-15,-0.994352949778259,5.0106387421770403e-36
ENSG00000104980,TIMM44,TMDS,0.03216140481914017,0.0004855962549633206,0.7374839186668396,61.0,0.016233794,0.7537176999999999,0.34246061728394833,0.3507977116555243,0.013112091401264904,TIMM44,10469.0,cg01432010,0.0537440071035459,0.250878608285515,0.0378358725543652,1.26156554267848e-34,-0.511253748052258,3.4893343170636202e-28
ENSG00000105341,DMAC2,TMDS,0.13530449846417514,0.0626815360257449,0.28485825657844543,148.0,-0.5762075,-0.29134926,0.16537904845565288,0.08143494036672955,-0.041810686992520704,DMAC2,55101.0,cg06734993,-0.399430962351295,9.95013523110549e-22,-0.0514082955515003,4.053929461695601e-10,-0.899580144263115,6.863263808281378e-60
ENSG00000105379,ETFB,TMDS,0.08800450089666924,0.02169973994712392,0.7076614499092102,124.0,-1.2652335,-0.55757207,0.31057347909603605,0.4311362736399692,0.02471057169954785,ETFB,2109.0,cg23851027,-0.829220629992718,1.5538644098563198e-26,0.2251885253240891,8.588449095024598e-69,-0.87393061718888,9.264605198749258e-52
