id,external_gene_name,Regulation_Grouping_2,Integrated padj (PBRM1-BAP1),Integrated pval (PBRM1-BAP1),Integrated diff (PBRM1-BAP1),mannwhitneyu stat (PBRM1-BAP1),Integrated mean (BAP1),Integrated mean (PBRM1),Protein-LogFC mean (PBRM1-BAP1),RNA-LogFC mean (PBRM1-BAP1),CpG-LogFC mean (PBRM1-BAP1),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000177791,MYOZ1,TMDS,0.4255536158914681,0.339171001457708,-0.26168230175971985,197.0,-0.3738214,-0.6355036999999999,-0.06466150651817433,-0.08219296931835329,-0.06053952207702948,MYOZ1,58529.0,cg20090194,-0.8980462385146409,4.60941380967126e-11,-0.1768675526657356,7.949471364383159e-37,-0.508938990770706,8.0393247389574585e-19
ENSG00000178057,NDUFAF3,TMDS,0.3730495262382881,0.2629464904743102,-0.21400529146194455,188.0,-0.9945001,-1.2085053999999997,-0.08561565224898482,-0.05761482333754564,0.10659689159047007,NDUFAF3,25915.0,cg05557266,-0.897355780994085,1.0407995097643498e-70,-0.1413319370429004,3.9084927761976e-24,-0.645104522354069,2.0184452083133297e-54
ENSG00000178127,NDUFV2,TMDS,0.2947659589839933,0.1706926163481406,0.15833884477615354,175.0,0.6064643,0.7648031999999999,-0.03151839592506178,0.10197154338453328,-0.007035829543063858,NDUFV2,4729.0,cg06853331,0.266691099279753,6.3861722905980794e-09,-0.0396622568599087,1.6468821760794102e-16,-0.950012608174521,5.16612667423155e-71
ENSG00000178307,TMEM11,TMDS,0.2029809624493822,0.08594461672825647,-0.1753801703453064,158.0,0.7312098000000001,0.55582964,-0.06584663385996714,-0.08060191628932918,-0.0062793724942833565,TMEM11,8834.0,cg08141245,0.0398920937212095,0.23452719400867802,0.0495356141678579,1.02396419894812e-44,-0.514732954572696,5.1658899769318596e-42
ENSG00000178449,COX14,TMDS,0.1894532703779128,0.07502632625177617,-0.16514703631401062,155.0,0.2240777,0.058930658,-0.1466448606789018,-0.13305574603838696,-0.045216959108495935,COX14,84987.0,cg20986307,-0.518207180982431,2.58501161480297e-20,0.0554952817212548,4.22751852350112e-30,-0.5841166506082149,2.40186055603965e-17
ENSG00000178537,SLC25A20,TMDS,0.2141131162998638,0.09385780440541974,0.2282542288303375,160.0,-0.5055112,-0.27725700000000003,0.04372153587153616,0.20632829019564536,-0.018991291870085192,SLC25A20,788.0,cg00948664,-0.803925860282698,3.7880014202270895e-34,-0.2895184716385015,8.434306159622441e-45,-0.7831150665228349,1.02108272438638e-39
ENSG00000178605,GTPBP6,TMDS,0.3208643074654929,0.19659432038981636,-0.3236094117164612,179.0,-0.34142983,-0.66503924,-0.126360321798885,-0.13175856463291324,0.0,GTPBP6,8225.0,0,-0.613448340481328,4.86333811729024e-22,0.0,1.0,-0.5850962085888821,2.71073980695562e-38
ENSG00000178741,COX5A,TMDS,0.018408977106415116,0.0011462625844592224,-0.39858710765838623,89.0,-0.52168894,-0.92027605,-0.26148959374091585,-0.2632977654784573,0.0017789874282366817,COX5A,9377.0,cg02035565,-0.9638220719163921,4.7023036613988896e-73,-0.0310675240548754,4.8584444698083205e-59,-1.2717313505279098,1.7109594072093e-68
ENSG00000178952,TUFM,TMDS,0.2029809624493822,0.08594461672825647,-0.20951491594314572,158.0,-0.72706765,-0.93658257,-0.06262117931451228,-0.14052318716866186,0.00249694830329511,TUFM,7284.0,cg00489954,-0.700313069989002,2.4510124945204597e-56,-0.1022614938445466,3.5798712361765995e-55,-0.7674271293299809,2.5759905016198296e-59
ENSG00000179023,KLHDC7A,TMDS,0.08953344869823432,0.017951289215959808,-0.4634741544723511,128.0,-0.21744142,-0.6809156,-0.3373448814675518,-0.5508279404161049,-0.10576733615727073,KLHDC7A,127707.0,cg13507429,-0.994826149097915,9.151230495350842e-15,0.0770518456867669,2.7985783535433807e-09,-0.621841633816282,3.50624919788347e-36
ENSG00000179091,CYC1,TMDS,0.0464879488122258,0.005210355408593177,-0.4181642532348633,109.0,0.45249754,0.034333304,-0.2560731593041167,-0.3566150949565293,0.0,CYC1,1537.0,0,-0.40860815102928993,1.95733739574757e-08,0.0,1.0,-0.7490484130343209,1.37349877837998e-44
ENSG00000179256,SMCO3,TMDS,0.16686528097896966,0.059223667595275635,-0.3600086569786072,150.0,0.5236257000000001,0.16361701,-0.12536011655011647,-0.7537550673705329,0.0,SMCO3,440087.0,0,-0.82629670118294,6.482201789254301e-10,0.0,1.0,-0.9876538834951479,1.51304808418331e-39
ENSG00000179841,AKAP5,TMDS,0.4763742620304616,0.4514580490724549,0.1519050896167755,209.0,-0.032689552999999996,0.11921553,-0.014920257255561009,0.11744472406966305,0.0,AKAP5,9495.0,0,-0.35145875205673,7.22434219920855e-05,0.0,1.0,-0.517210293578916,7.735199551707271e-31
ENSG00000180011,ZADH2,TMDS,0.3696836642634998,0.2550495018704594,0.2427859902381897,187.0,-1.055968,-0.81318206,0.04265958473625209,0.11471996610016133,0.0,ZADH2,284273.0,0,-0.532221181626131,8.36125938179421e-30,0.0,1.0,-1.14361596787726,2.33784227882048e-75
ENSG00000180185,FAHD1,TMDS,0.16686528097896966,0.059223667595275635,0.5241526365280151,150.0,-0.48952109999999993,0.03463155,0.09641206039110506,0.4687781934817917,0.0,FAHD1,81889.0,0,-0.575989282620555,7.261368666447109e-11,0.0,1.0,-0.635728013334425,1.5341993174106597e-32
ENSG00000180902,D2HGDH,TMDS,0.09664410583468486,0.020219439327804557,-0.4693958461284638,130.0,-0.42020799999999997,-0.88960385,-0.15447884373699414,-0.3083612767418477,0.07179636056595799,D2HGDH,728294.0,cg06022561,-0.9870863540960559,1.85312056912213e-41,-0.0832626674572165,1.2763439228540198e-21,-1.21367263625146,8.179050653467808e-51
ENSG00000180992,MRPL14,TMDS,0.018408977106415116,0.0011462625844592224,-0.4886863827705383,89.0,1.3128912,0.82420486,-0.03271583907908704,-0.4888397552599982,0.11105277353376132,MRPL14,64928.0,cg26371345,0.428402195020446,6.7137655586199105e-12,-0.0525277385999335,0.0015042721038450002,-0.589511866130245,4.87926556631571e-52
ENSG00000181192,DHTKD1,TMDS,0.3730495262382881,0.2629464904743102,-0.1130923628807068,188.0,-0.43983167,-0.55292404,-0.1691250062286611,-0.12328038729203315,-0.0003441767788375655,DHTKD1,55526.0,cg16740166,-0.8544846543490021,2.04226168226258e-16,-0.0728857115572846,4.1722890649354585e-161,-0.8276239565872601,1.90206198055078e-36
ENSG00000181610,MRPS23,TMDS,0.2805216166170075,0.15860126269504532,-0.15266162157058716,173.0,0.57621825,0.42355663,-0.04345640900122183,-0.1526064594743493,-0.0035547126992141955,MRPS23,51649.0,cg23924737,0.0295886147148036,0.65308700464758,0.0449487246315717,2.42315753371217e-07,-0.8901698339830001,6.872655860691739e-69
ENSG00000181873,IBA57,TMDS,0.3730495262382881,0.2629464904743102,0.1738835871219635,188.0,-0.47176787,-0.2978843,0.025092239998674826,0.11953762046136265,0.0,IBA57,200205.0,0,-0.38532525479966795,6.577249835634529e-11,0.0,1.0,-0.562813816151859,2.9517410505850595e-44
ENSG00000181885,CLDN7,TMDS,0.13253252883854394,0.037465609024096486,-0.4072954952716827,141.0,-0.103051744,-0.51034725,-0.019680651059242767,-0.8838584185615443,-0.054983112134157915,CLDN7,1366.0,cg05490983,-0.5601588256020971,0.0007748285575369,0.0815846598450563,2.0025564180557e-29,-0.93101694268777,2.03082698061716e-34
ENSG00000181924,COA4,TMDS,0.1849542317614213,0.07163233633599256,0.3483180105686188,154.0,0.377969,0.726287,0.07972287546714152,0.200229543089904,0.041337597682831545,COA4,51287.0,cg07196761,0.12974141512221601,0.0175229865260356,-0.0879175164951761,6.84899970290911e-29,-1.12177555592809,2.401612275506269e-55
ENSG00000181991,MRPS11,TMDS,0.009739081391184484,0.00029108088840401944,-0.4134531021118164,73.0,0.15613078,-0.25732234,-0.04898505574942513,-0.2761732323985477,-0.05694758984640745,MRPS11,64963.0,cg26025224,-0.305155107049291,8.74467319204344e-15,-0.0878107655573174,6.301963471778811e-15,-0.6851347965554849,7.20624761629417e-59
ENSG00000182054,IDH2,TMDS,0.22629162938342964,0.10229621602264627,-0.2493343949317932,162.0,-0.64365524,-0.89298964,-0.05096126768845522,-0.17850158475583155,0.02928507592544332,IDH2,3418.0,cg22446709,-0.967299875571135,4.290009834069569e-48,-0.0670548858327971,7.59245098464721e-17,-1.11762656485139,1.66602852177023e-61
ENSG00000182180,MRPS16,TMDS,0.03246376998824109,0.002708683174610402,-0.3125037252902985,100.0,0.25587872,-0.056625,-0.02721276592739452,-0.23456899662288055,0.0,MRPS16,51021.0,0,-0.198112995456545,1.06242001600663e-06,0.0,1.0,-0.604213165911726,8.15621843086442e-43
ENSG00000182810,DDX28,TMDS,0.13384158715446046,0.039502436059286584,-0.3264881670475006,142.0,-0.06414779,-0.39063597,-0.06189631330351464,-0.2145093632586907,0.00014654618759901705,DDX28,55794.0,cg13665184,-0.41415587261060605,5.02026994370451e-16,-0.0898816148653846,2.5944717308276592e-157,-0.5771167851064829,1.4006021043236997e-46
ENSG00000182871,COL18A1,TMDS,0.4617323152127468,0.4226316957426761,-0.10041770339012146,206.0,0.29560408,0.19518638,0.10904217686146957,-0.16966624850085382,-0.05799570734800825,COL18A1,80781.0,cg02124724,-0.0661797145485908,0.386697928672971,-0.0639839603706567,6.11804045633443e-17,-0.6782185887485028,5.849371809121969e-61
ENSG00000182985,CADM1,TMDS,0.3730495262382881,0.2629464904743102,0.05233857035636902,188.0,-0.23877820000000002,-0.18643963,0.1018756299465534,0.04944810116932763,0.11262320637143755,CADM1,23705.0,cg16061656,-0.634817854970953,7.24901516084328e-10,-0.2289078785180626,7.511548866757699e-51,-0.5391877158558971,2.76521077986216e-24
ENSG00000183032,SLC25A21,TMDS,0.3260467895508264,0.2034239620983363,0.17435824871063232,180.0,-0.8648559000000001,-0.69049764,-0.09866328153328184,0.14472446910604675,0.04191735585746735,SLC25A21,89874.0,cg15418322,-0.973965700749394,8.089709662949441e-12,-0.1180836293029415,3.286975124835119e-56,-0.7303386695433299,1.81867954655808e-31
ENSG00000183354,KIAA2026,TMDS,0.11871250338954015,0.03015859363818953,0.24957218766212466,137.0,-0.37449499999999997,-0.12492281,0.06759011272765603,0.12756728676886148,-0.000203374723350646,KIAA2026,158358.0,cg03495688,-0.19278541207040698,1.0871447330008099e-09,-0.013598621198385,8.969320556501402e-14,-0.6484268425529929,8.675314051460799e-40
ENSG00000183513,COA5,TMDS,0.40842730834454816,0.3128054727669952,0.15264904499053955,194.0,0.07173962,0.22438866,0.07454592190829401,0.06489339250760481,-0.07513242912294875,COA5,493753.0,cg13293296,-0.0847485067262821,0.0108634183121779,-0.0420361185569564,0.0005064311507748,-1.35996833993584,4.689543266494939e-63
ENSG00000183576,SETD3,TMDS,0.020799769675243676,0.0013469340262922426,0.6703690886497498,91.0,-0.856856,-0.18648691,0.10853209358542816,0.4795340478620854,-0.04864570941988067,SETD3,84193.0,cg10923313,-0.447399270910099,5.125415524345519e-12,-0.3357560345487535,6.304804345359928e-77,-0.522992867074196,7.116325410409791e-58
ENSG00000183617,MRPL54,TMDS,0.4504962234729958,0.3848572967652243,0.10344851016998292,202.0,0.92958486,1.0330334,-0.09441629722309697,0.08556561642229121,0.0,MRPL54,116541.0,0,0.36538245971794603,8.859511584374369e-11,0.0,1.0,-0.620693335754077,1.8541543875210797e-53
ENSG00000183648,NDUFB1,TMDS,0.038359291126577766,0.003917138072701589,0.568744421005249,105.0,-1.2583079,-0.6895635,-0.045691933005267193,0.4256370231265905,0.03554931574430428,NDUFB1,4707.0,cg04711526,-0.7921074959547941,5.42574617474929e-49,-0.2387808380210393,7.022397111731998e-87,-1.09568177873667,7.231864552207739e-63
ENSG00000183801,OLFML1,TMDS,0.4535155081049996,0.3942139784026024,0.01914811134338379,203.0,0.31560309999999997,0.33475122,0.290831433134766,-0.13391023872160213,0.017388085797675618,OLFML1,283298.0,cg26076854,-0.134267196349102,0.0843961303698939,0.1343979158967601,2.8105397275646496e-63,-0.8092959630828249,1.22561995513279e-18
ENSG00000183978,COA3,TMDS,0.19169880628555988,0.07854160307341121,-0.25516185164451605,156.0,-0.36309794,-0.6182598000000001,-0.15736647184571073,-0.14909712836235645,0.0,COA3,28958.0,0,-0.7083124763198779,4.832240085355211e-35,0.0,1.0,-0.577933347314816,3.11737186908535e-45
ENSG00000184076,UQCR10,TMDS,0.13384158715446046,0.039502436059286584,-0.28948575258255005,142.0,-0.011502166999999999,-0.30098793,-0.3782135267201938,-0.13635390471404896,-0.03499781576702432,UQCR10,29796.0,cg05120501,-0.345670709002868,3.75525064097349e-10,0.1210086526782434,1.7457316108938198e-35,-1.1205935970274499,3.0610440144331087e-55
ENSG00000184117,NIPSNAP1,TMDS,0.09664410583468486,0.020219439327804557,-0.2688201367855072,130.0,-0.13329336,-0.4021135,-0.14162435465768775,-0.3354208667449453,-0.042707080367749166,NIPSNAP1,8508.0,cg03857553,-0.701318798252219,9.27524372142853e-19,0.0188233563592169,0.0139583698066958,-0.814837683087616,1.7543396914749295e-42
ENSG00000184470,TXNRD2,TMDS,0.2732194713022026,0.15277153501206595,-0.10705333948135376,172.0,-0.68205804,-0.7891114,-0.000361427091427613,-0.08636855115437636,0.05943496092820132,TXNRD2,10587.0,cg11854392,-0.789046980623505,5.499383589218218e-72,-0.2211108936087561,1.33255294509104e-39,-0.852678126573176,7.86291221962275e-57
ENSG00000184752,NDUFA12,TMDS,0.4037792408465914,0.3042172362542812,0.06773829460144043,193.0,0.47164565,0.53938395,-0.12063571095571103,0.10408342239884524,-0.010950046815326851,NDUFA12,55967.0,cg25733559,0.196115823230546,0.0002917058844535,-0.1252139302161632,1.0028164559218398e-58,-1.28459741100324,2.7860923744382594e-83
ENSG00000184867,ARMCX2,TMDS,0.145925600209181,0.04615828449954169,-0.2809382677078247,145.0,0.20618579999999997,-0.07475247,-0.12258563759574614,-0.20308693791704668,-0.11852046650914184,ARMCX2,9823.0,cg27348515,-0.29589057373151695,4.35084322448211e-06,0.0997025750073587,3.91171807089085e-12,-0.523959461641971,2.5808482575875498e-45
ENSG00000185043,CIB1,TMDS,0.04375511936728707,0.004522633757764417,-0.4013213217258453,107.0,0.49778017,0.09645886,-0.3760733435421567,-0.11449943010014382,-0.17650885508335798,CIB1,10519.0,cg01438056,-0.19192476243807602,0.0060677247444597,0.1962959978514331,1.7563561419510397e-29,-0.502721713804334,6.100620751277079e-35
ENSG00000185267,CDNF,TMDS,0.427463551276064,0.34814590602060497,-0.07788097858428955,198.0,1.041525,0.9636440000000001,0.03584216237080795,-0.0567730606857017,-0.09631241741800872,CDNF,441549.0,cg25115135,0.435815163792604,1.64491919073046e-07,-0.1440689469126572,1.6154218537825596e-53,-0.543766301928882,2.4103311902164796e-42
ENSG00000185345,PRKN,TMDS,0.0464879488122258,0.005210355408593177,0.5383237600326538,109.0,-0.8004286,-0.26210484,0.1906189027022374,0.6309331908027868,0.0,PRKN,5071.0,0,-0.907505174406042,6.768088666871859e-20,0.0,1.0,-0.515159774661396,4.795127904005089e-29
ENSG00000185414,MRPL30,TMDS,0.15057737370147425,0.048567297370712116,-0.23112893104553225,146.0,0.79980934,0.5686804,-0.09830542297815614,-0.12842168728151548,-0.004422124859809161,MRPL30,51263.0,cg15612847,0.22252786859698803,3.5679231694669005e-10,0.0409332296273153,1.5300406927086e-09,-0.8653096946168041,1.3772735717187398e-69
ENSG00000185499,MUC1,TMDS,0.15057737370147425,0.048567297370712116,-0.5668148398399353,146.0,0.29476199999999997,-0.27205285,-0.1524460485193806,-1.0124480043052602,0.06766987611967537,MUC1,4582.0,cg23256951,-0.971860161166796,1.68657477242843e-08,-0.203054632511006,0.000311688499278,-0.7602129042310941,2.6817798574861495e-23
ENSG00000185551,NR2F2,TMDS,0.3696836642634998,0.2550495018704594,0.10939490795135498,187.0,-0.5183498,-0.40895492,0.276947236467236,0.005034436621745075,0.0,NR2F2,7026.0,0,-0.80439530606222,2.3496197839522e-22,0.0,1.0,-0.6382508665947509,1.12612798864757e-43
ENSG00000185608,MRPL40,TMDS,0.3503672777298819,0.23212377553212601,-0.06495058536529541,184.0,0.7239594,0.6590088000000001,-0.07797661758167773,-0.02448977889446349,-0.002712315718274905,MRPL40,64976.0,cg03342640,0.21557875319402697,2.9423266370602197e-05,-0.0321435697981351,1.7347166686500997e-39,-0.684845844509435,2.0688354015202799e-53
ENSG00000185761,ADAMTSL5,TMDS,0.4891014116266367,0.470828631615679,-0.12454051524400712,211.0,0.07592130000000001,-0.04861922,0.09910047432635816,-0.11468257432101492,-0.07291447617836304,ADAMTSL5,339366.0,cg15002904,-0.674127998242698,2.08025172098346e-06,-0.1110923351832091,2.20247054013677e-16,-0.927949724451558,1.10976599295962e-46
ENSG00000185803,SLC52A2,TMDS,0.009985589660480876,0.00034818992589472547,-0.5522202849388123,75.0,1.3387083,0.786488,-0.1928838133471465,-0.5619471882363252,0.0,SLC52A2,79581.0,0,0.258121920188952,0.0011316999231135,0.0,1.0,-0.5921329869351539,2.78710597253697e-26
ENSG00000185875,THNSL1,TMDS,0.3365183701715712,0.21750066515447752,0.24707116186618805,182.0,-0.37392876,-0.12685760000000001,0.01828289389622606,0.13533926605665575,-0.01006329746064552,THNSL1,79896.0,cg20699492,-0.27580694043869297,5.109966928891721e-05,-0.065268928938768,2.5342937102405694e-58,-0.960584851971715,1.2142970038458898e-58
ENSG00000185973,TMLHE,TMDS,0.06421365516002901,0.010235800573454187,0.452861100435257,119.0,-0.052175265,0.40068585,0.1280560934127597,0.17680681627285216,-0.03673203983439696,TMLHE,55217.0,cg12115116,-0.11539020664694,0.0003241967064446,-0.1778113567865481,2.24118137578198e-22,-0.642363375284672,8.995120787944357e-33
ENSG00000186010,NDUFA13,TMDS,0.059015765061921875,0.00786386906802695,-0.4133117496967316,115.0,0.31379318,-0.09951856,-0.13412611499611415,-0.2448251154908536,-0.025031342692477088,NDUFA13,51079.0,cg25352836,-0.0580191954833445,0.220588407932542,0.1525393597648798,4.55634684599497e-25,-1.0361569147788598,6.013019694480589e-77
ENSG00000187024,PTRH1,TMDS,0.2487600078382616,0.12577405128559674,0.1827414631843567,167.0,0.17366236,0.35640383,0.03665616593283383,0.03611620277784383,-0.0016998120882825898,PTRH1,138428.0,cg13680706,-0.245074439138349,0.0192063431283816,-0.0170431912480226,0.0291380314541436,-0.507793292580609,4.1116211554863497e-41
ENSG00000187091,PLCD1,TMDS,0.13870387321271785,0.041628435173430886,0.5368804931640625,143.0,-1.5614146999999998,-1.0245342,0.1685034602434603,0.1698756170615776,0.0,PLCD1,5333.0,0,-0.72116415974169,4.0915189989519594e-52,0.0,1.0,-0.860834814814819,2.4794443152100797e-75
ENSG00000187118,CMC1,TMDS,0.4571461023660548,0.4036321127989201,0.03400981426239014,204.0,-0.3727144,-0.33870459999999997,0.011377463433784651,0.003897982744752726,-0.09406170068623904,CMC1,152100.0,cg13679679,-0.318412132168966,2.71887646937518e-10,0.2720913240041577,7.063862245511739e-52,-1.6098330880525402,7.023988530756228e-85
ENSG00000187446,CHP1,TMDS,0.4834058034727076,0.461131812528137,0.09630221128463744,210.0,-1.0199106,-0.92360836,0.000392958703344215,0.06712950508600146,0.0018578590425144534,CHP1,11261.0,cg03437916,-0.872810685429195,1.66584562825723e-55,-0.137275867336587,4.36301409165175e-22,-1.10745307196458,3.958083311555969e-82
ENSG00000187498,COL4A1,TMDS,0.08346891091687013,0.0159037900003501,0.3653059005737305,126.0,1.5178667,1.8831726000000002,0.25709872923062504,0.38183058170592604,0.0812150484862875,COL4A1,1282.0,cg12081643,2.06847815503147,6.041797749202748e-102,-0.1784157093736248,1.6158492787295e-46,-1.01117373152952,1.01703032638889e-54
ENSG00000187758,ADH1A,TMDS,0.2805216166170075,0.15860126269504532,0.398946613073349,173.0,-0.8086935000000001,-0.40974692,0.17037356457037411,0.1351997701373805,0.0,ADH1A,124.0,0,-0.8638269241095649,1.5320657563814902e-13,0.0,1.0,-1.11072575558702,9.287405427515911e-47
ENSG00000187764,SEMA4D,TMDS,0.3306178902617425,0.21039320289383615,-0.16308942437171936,181.0,-0.42539105,-0.5884805000000001,-0.02422905637572259,-0.15919521304058593,0.025322288926537248,SEMA4D,10507.0,cg03492094,-0.5689819725091171,4.3406459043915695e-18,-0.0830955456986479,3.29458313287316e-34,-0.6497258983579071,3.665086935863929e-57
ENSG00000187955,COL14A1,TMDS,0.4037792408465914,0.3042172362542812,-0.043690375983715064,193.0,-0.016475243,-0.06016562,0.17546808283639226,-0.2023455557694689,-0.06797776507808398,COL14A1,7373.0,cg00288736,-0.528868647034601,0.003323909537314,-0.2193466299425809,6.887430385874739e-86,-0.5688568194700601,2.3125632123386802e-12
ENSG00000188112,C6orf132,TMDS,0.1849542317614213,0.07163233633599256,0.3686784505844116,154.0,-0.42210020000000004,-0.053421747,0.30722170170741425,0.3598323394086573,0.0016680014286321598,C6orf132,647024.0,cg16669650,-0.6694521183355551,1.90734872093506e-06,-0.2267660820626081,1.2718565981679395e-92,-0.6941740874394351,7.664500211372658e-27
