ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0001501,skeletal system development,79/2026,486/18862,0.00011303365442060976,0.0046431588664205,0.0040014287996488,ITGB6/RUNX1/HOXA2/SKI/AKAP13/ANKRD11/TEAD4/FOXP1/WNT5B/RFLNA/COL11A2/RPL13/SMAD2/ANKH/TYROBP/BMPR1B/HAPLN4/ZBTB16/CD44/SLC9B2/PIP4K2A/HEXB/MPIG6B/HDAC4/ZFPM1/RARB/ANXA2/AXIN2/MEPE/FOXN3/GPR68/FBN1/WWOX/TGFB2/CHSY1/MEF2D/PBX1/FGFR2/TGFBI/IFITM5/RUNX2/TFAP2A/RAI1/DSCAML1/MED1/SOX6/SRC/LRRK1/FGR/ASXL1/DLG1/ZNF385A/TGFBR2/PCSK5/SLC39A14/TGFBR1/SFRP1/CSGALNACT1/SMAD3/PDGFC/DHRS3/ARID5B/RASSF2/JAG2/DYNC2I1/SHH/TSKU/ADAMTS7/WNT7B/MTHFD1L/HOXC4/CREB3L2/COL9A2/IFT172/SIX1/FGFR3/HOXD3/SFRP4/SMAD5,79,CpG
BP,GO:0052548,regulation of endopeptidase activity,71/2026,426/18862,0.00011379909257972036,0.0046431588664205,0.0040014287996488,EPHA4/ASPH/RPS6KA1/ANP32B/AIM2/S100A8/HMGB1/P2RX1/ARL6IP1/TNFAIP8/SPINK13/DNAJB6/PSMB9/SORL1/ITIH5/C3/CD44/LGALS9/MAPT/BID/CARD16/PYCARD/MIR339/VSIR/ANXA2/NLRP1/MBP/SFN/TNFRSF10A/SLPI/TNF/GRAMD4/THBS1/APLP2/SRC/CST7/DELE1/TIMP2/LAPTM5/ARRB2/PSMD14/FYN/LGMN/ABCA2/CSTA/RARRES1/MALT1/RIPK2/SMAD3/TIMP3/STAT3/PPARG/FAM162A/PDCD6/NOD1/WDR35/MAP2K5/CRADD/SERPINA12/PDCD5/TRAF2/NLRP3/BIRC2/NLRP12/CARD18/SERPINB9/CASP10/PCID2/CASP8/PSMB8/ITIH1,71,CpG
BP,GO:1901222,regulation of NIK/NF-kappaB signaling,25/2026,106/18862,0.0001148041155585099,0.0046523001114424,0.0040093066350078,PTPN22/IL1B/HMGB1/ADGRG3/IRAK1/NOD2/CD86/PPM1A/LGALS9/NFAT5/MIR223/TNF/LITAF/TRIM40/TREM2/LAPTM5/RASSF2/NMI/NOD1/MIR766/TLR9/NLRP3/BIRC2/NLRP12/BCL3,25,CpG
BP,GO:0030168,platelet activation,33/2026,157/18862,0.00011734578156071551,0.0046918581747729,0.0040433973862448,PIK3R6/TSPAN32/GP5/FERMT3/P2RX1/PRKCH/PLEK/ITGA2B/GP1BA/MPIG6B/DGKZ/CD40/CD9/GNA15/DGKG/SRC/DGKD/F11R/ACTG1/ARRB2/TLN1/STXBP1/FYN/TRPC3/PF4V1/SAA1/IL6/PDGFA/FCER1G/GP6/PRKCE/CD40LG/F2RL2,33,CpG
BP,GO:0001773,myeloid dendritic cell activation,11/2026,29/18862,0.0001173555259427851,0.0046918581747729,0.0040433973862448,ITGB6/TSPAN32/HMGB1/CSF2/SPI1/PYCARD/DCSTAMP/BATF/TGFBR2/IL10/LTBR,11,CpG
BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,34/2026,164/18862,0.00012378512207077925,0.0049159198145042,0.0042364915111522,PTPN22/TRIM27/FOXP1/HMGB1/TYROBP/CCR2/NOD2/CD86/SASH3/PTPRJ/LGALS9/PYCARD/VSIR/TNFRSF8/SPN/MC1R/TLR1/THBS1/TREM2/ARG2/SIRPA/LY96/ARRB2/IL10/RIPK2/CLU/AZU1/IL6/STAT3/NOD1/TLR9/BCL3/CX3CR1/ADAM8,34,CpG
BP,GO:0030522,intracellular receptor signaling pathway,50/2026,274/18862,0.00012472068519951191,0.0049202723293608,0.004240242465793,PTPN22/RUNX1/IRF7/PMEPA1/FOXP1/DCBLD2/IRAK1/NR1I2/CTBP2/TRIM16/CLPB/NR1H3/NOD2/PRAME/MIR208A/ZMIZ1/DDX54/RARB/NR2F1/SREBF1/MED1/SRC/SEC14L1/ASXL1/TRIM15/RXRA/ARNT/ARNTL/NPLOC4/SFRP1/OTULIN/ANKRD17/RIPK2/DHRS3/NR2E3/STAT3/SLC15A3/IRAK2/PPARG/NOD1/SLC15A4/RORA/KMT2D/BIRC2/CASP8/DAB2/PIM1/IKBKG/ESRRA/TRERF1,50,CpG
BP,GO:2001056,positive regulation of cysteine-type endopeptidase activity,32/2026,151/18862,0.00012577549767548208,0.0049292410503476,0.0042479716216296,ASPH/ANP32B/AIM2/S100A8/HMGB1/P2RX1/LGALS9/MAPT/BID/PYCARD/NLRP1/TNFRSF10A/TNF/GRAMD4/LAPTM5/FYN/LGMN/MALT1/RIPK2/SMAD3/PPARG/FAM162A/PDCD6/NOD1/WDR35/CRADD/PDCD5/TRAF2/NLRP3/NLRP12/CASP10/CASP8,32,CpG
BP,GO:0032615,interleukin-12 production,17/2026,60/18862,0.0001329156846057606,0.005048188548139,0.0043504794093236,IL16/FOXP1/HMGB1/IRF5/NOD2/LGALS9/CD40/CCR7/THBS1/TNFSF4/LAPTM5/ARRB2/IL10/RIPK2/SCIMP/TLR9/CD40LG,17,CpG
BP,GO:0032655,regulation of interleukin-12 production,17/2026,60/18862,0.0001329156846057606,0.005048188548139,0.0043504794093236,IL16/FOXP1/HMGB1/IRF5/NOD2/LGALS9/CD40/CCR7/THBS1/TNFSF4/LAPTM5/ARRB2/IL10/RIPK2/SCIMP/TLR9/CD40LG,17,CpG
BP,GO:0032675,regulation of interleukin-6 production,33/2026,158/18862,0.00013329024868518266,0.005048188548139,0.0043504794093236,PTPN22/CAPN2/MIR365A/IL16/IL1B/HMGB1/TYROBP/POU2F2/NOD2/LGALS9/PYCARD/MBP/SOCS5/TNF/TLR1/TREM2/TNFSF4/SIRPA/ARRB2/TLR6/AIF1/IL10/RIPK2/NCKAP1L/IL6/STAT3/SCIMP/NOD1/MIR766/TLR9/LILRB2/NLRP12/INPP5D,33,CpG
BP,GO:0002685,regulation of leukocyte migration,40/2026,205/18862,0.00013377473763070234,0.005048188548139,0.0043504794093236,HMGB1/FUT7/CCL25/RIN3/CCL24/RHOG/ITGA2B/CCR2/NOD2/ELANE/FUT4/LGALS9/GCSAML/PYCARD/CRK/MIR223/CCR7/RHOH/CAMK1D/SPN/TNF/C5AR1/THBS1/TREM2/STK10/LGMN/AIF1/ST3GAL4/GCSAM/NCKAP1L/IL6/CXCR3/ANO6/ADAM17/GPSM3/WNK1/CX3CR1/ADAM8/THBS4/PLVAP,40,CpG
BP,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,40/2026,205/18862,0.00013377473763070234,0.005048188548139,0.0043504794093236,RPS6KA1/ANP32B/S100A8/HMGB1/P2RX1/ARL6IP1/TNFAIP8/DNAJB6/CD44/LGALS9/MAPT/BID/CARD16/PYCARD/NLRP1/SFN/TNFRSF10A/TNF/GRAMD4/THBS1/SRC/DELE1/LAPTM5/ARRB2/MALT1/SMAD3/PPARG/FAM162A/PDCD6/NOD1/WDR35/MAP2K5/CRADD/PDCD5/TRAF2/NLRP3/NLRP12/SERPINB9/CASP10/CASP8,40,CpG
BP,GO:0002526,acute inflammatory response,25/2026,107/18862,0.00013474265219978236,0.005048188548139,0.0043504794093236,SAA2/IL1B/S100A8/DNASE1/FUT7/BTK/C3/ELANE/HP/IL20RB/IL31RA/CD6/CCR7/TNF/CTNNBIP1/TREM1/TNFSF4/DNASE1L3/SAA1/OSMR/IL6/ANO6/PPARG/NLRP3/ADAM8,25,CpG
BP,GO:0032649,regulation of interferon-gamma production,25/2026,107/18862,0.00013474265219978236,0.005048188548139,0.0043504794093236,PTPN22/IL1B/HMGB1/CYRIB/SCRIB/CCR2/NOD2/SASH3/LGALS9/PYCARD/ZFPM1/VSIR/IL20RB/CCR7/TNF/CD244/TNFSF4/SIRPA/LAPTM5/CEBPG/IL10/RIPK2/INHBA/TLR9/BCL3,25,CpG
BP,GO:0032642,regulation of chemokine production,22/2026,89/18862,0.0001395959451832886,0.0051650499717816,0.0044511894387636,FOXP1/IL1B/HMGB1/NOD2/ELANE/LGALS9/PYCARD/ZFPM1/MBP/SOCS5/TNF/TREM2/ARG2/SIRPA/AIF1/IL10/RIPK2/IL6/MAP2K5/ADAM17/MIR766/TLR9,22,CpG
BP,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,22/2026,89/18862,0.0001395959451832886,0.0051650499717816,0.0044511894387636,HGS/GRB2/AREG/ARHGEF7/RHBDF1/GPRC5A/PTPRJ/PTK6/CDH13/SOCS5/ARAP1/ERRFI1/DGKD/DOK1/MVB12B/DAB2IP/ADAM17/STAM2/TGFA/CDC42/NUP62/SHKBP1,22,CpG
BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,22/2026,90/18862,0.00016627283148884118,0.0061141188714754,0.0052690877139121,HMGB1/TYROBP/CCR2/NOD2/CD86/SASH3/PTPRJ/LGALS9/PYCARD/TNFRSF8/SPN/TLR1/THBS1/LY96/RIPK2/CLU/AZU1/IL6/STAT3/NOD1/TLR9/ADAM8,22,CpG
BP,GO:0002828,regulation of type 2 immune response,11/2026,30/18862,0.00016740740007343478,0.0061180728971622,0.0052724952544923,ARG1/CCR2/NOD2/CD86/PRKCZ/SOCS5/RSAD2/TNFSF4/ARG2/IL6/NLRP3,11,CpG
BP,GO:0034134,toll-like receptor 2 signaling pathway,8/2026,17/18862,0.00017387347137309597,0.0063156357863995,0.0054427530159601,HMGB1/IRAK1/NOD2/TLR1/TLR6/RIPK2/TNIP2/PIK3AP1,8,CpG
BP,GO:0071706,tumor necrosis factor superfamily cytokine production,34/2026,167/18862,0.00017863306252885732,0.0064441445347708,0.0055535005956861,PTPN22/TRIM27/FOXP1/HMGB1/TYROBP/CCR2/NOD2/CD86/SASH3/PTPRJ/LGALS9/PYCARD/VSIR/TNFRSF8/SPN/MC1R/TLR1/THBS1/TREM2/ARG2/SIRPA/LY96/ARRB2/IL10/RIPK2/CLU/AZU1/IL6/STAT3/NOD1/TLR9/BCL3/CX3CR1/ADAM8,34,CpG
BP,GO:0032735,positive regulation of interleukin-12 production,13/2026,40/18862,0.00017957495262245496,0.0064441445347708,0.0055535005956861,IL16/HMGB1/IRF5/NOD2/LGALS9/CD40/CCR7/TNFSF4/LAPTM5/RIPK2/SCIMP/TLR9/CD40LG,13,CpG
BP,GO:0033002,muscle cell proliferation,42/2026,222/18862,0.0001876856690055,0.0066836989963322,0.0057599462825888,RUNX1/FOXP1/GNAI2/MYB/IRAK1/TCF7L2/P2RY6/ELANE/MIR208A/CDH13/HDAC4/MIR339/SOD2/MIR223/TGFB2/MEF2D/TNF/FGFR2/CTNNBIP1/XRCC5/ABCC4/THBS1/MIR135B/JARID2/MNAT1/TGFBR2/TGFBR1/AIF1/IL10/VGLL4/MIR143/IL6/PPARG/SHH/TP73/ZFPM2/PRKDC/LDLRAP1/IRAK4/SIX1/PIM1/MIR145,42,CpG
BP,GO:0046486,glycerolipid metabolic process,71/2026,433/18862,0.00018849444878022835,0.0066836989963322,0.0057599462825888,LPCAT1/PIK3R6/LPCAT2/CAPN2/LMF1/MBOAT7/PIK3R3/PGAP2/SERINC5/SMG1/SCARB1/PITPNM2/MFSD2A/PLCB2/MTMR3/OSBPL10/PLEK/SLC44A4/SORL1/AGPAT1/NR1H3/C3/PLEKHA2/PIK3R2/PIP4K2A/PIP4P1/SBF1/GDPD1/PNPLA2/AGPAT3/DGKZ/ENPP2/SOCS5/OSBPL5/VAC14/ABHD16B/INPP5A/SREBF1/DGKG/DGKD/MBOAT1/NAAA/PLA1A/ABHD12B/PNPLA7/CPT1A/STOML2/PISD/PIK3CD/DAGLB/ABHD6/PDGFA/INPP4A/PIGG/INPP5B/PCYT2/SERPINA12/PIGB/ACSL3/TTC7A/INPP5D/PGS1/PEMT/BMX/PTDSS2/ABHD5/DDHD2/AGPAT5/SLC44A2/PIGX/DGAT2L6,71,CpG
BP,GO:0031532,actin cytoskeleton reorganization,24/2026,103/18862,0.0001900920964584801,0.0067004651988353,0.0057743952315665,NTRK3/PHACTR1/GRB2/PLEK/SIPA1L1/MKLN1/PLEK2/ANTXR1/ARAP1/F11R/PARVG/CTTN/GPR65/TJP1/ARHGDIB/FGF7/BAIAP2/TRPM2/WHAMM/PARVA/DTNBP1/ABL2/CDC42/NRP1,24,CpG
BP,GO:0006909,phagocytosis,64/2026,381/18862,0.0001931064871826006,0.0067666784949808,0.0058314572011736,CORO1C/CEBPE/FCGR3A/GRB2/IL1B/HMGB1/SCARB1/RAB27A/RHOG/TYROBP/DOCK1/NR1H3/C3/P2RY6/NOD2/CYFIP1/ELANE/ATG5/PTPRJ/PIK3R2/ELMO1/PYCARD/CRK/LIMK1/ARPC1B/RHOH/PLD4/CAMK1D/TNF/NCF2/THBS1/ANXA11/MYO1G/TREM2/SRC/FGR/IGLL1/SIRPA/ACTG1/FYN/TUB/C2/ARHGAP12/AIF1/ARHGAP25/ITGAM/NCKAP1L/AZU1/BAIAP2/WIPF1/ANO6/PPARG/WAS/FCER1G/FCN3/LMAN2/PRKCE/MESD/MYO18A/CDC42/PRTN3/SPG11/ADGRB1/MET,64,CpG
BP,GO:0032233,positive regulation of actin filament bundle assembly,17/2026,62/18862,0.0002061209024499981,0.0071804807947054,0.0061880679670584,SORBS3/FERMT2/PLEK/EVL/LIMK1/CARMIL1/SYNPO2/GPR65/TGFBR1/SFRP1/ARHGEF10/SMAD3/SYNPO2L/EPHA1/LIMCH1/CDC42/NRP1,17,CpG
BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,32/2026,155/18862,0.00020908761490334607,0.0072414821045304,0.0062406382979413,IL1B/HMGB1/ARG1/CYRIB/FUT7/BTK/C3/CCR2/NOD2/SASH3/IL20RB/CD40/PRKCZ/SOCS5/TNF/AZGP1/RSAD2/SHLD2/TNFSF4/IL10/MSH2/MALT1/RIPK2/IL6/HLA-DRA/SLC15A4/WAS/TRAF2/NLRP3/ZBTB7B/KLRD1/IL7R,32,CpG
BP,GO:0070942,neutrophil mediated cytotoxicity,6/2026,10/18862,0.0002182161302128932,0.0074406873095619,0.0064123113910628,CTSG/ARG1/DNASE1/ELANE/DNASE1L3/AZU1,6,CpG
BP,GO:0032635,interleukin-6 production,33/2026,162/18862,0.00021833220619567345,0.0074406873095619,0.0064123113910628,PTPN22/CAPN2/MIR365A/IL16/IL1B/HMGB1/TYROBP/POU2F2/NOD2/LGALS9/PYCARD/MBP/SOCS5/TNF/TLR1/TREM2/TNFSF4/SIRPA/ARRB2/TLR6/AIF1/IL10/RIPK2/NCKAP1L/IL6/STAT3/SCIMP/NOD1/MIR766/TLR9/LILRB2/NLRP12/INPP5D,33,CpG
BP,GO:0007254,JNK cascade,37/2026,189/18862,0.0002185865837121593,0.0074406873095619,0.0064123113910628,PTPN22/ARHGEF6/ZNF622/TRAF3/MAPK8IP3/IL1B/HMGB1/IRAK1/NOD2/TRAF1/PYCARD/STK3/CCR7/DUSP10/TNF/MAP3K13/CASR/MAP3K2/MLKL/TRAF5/SIRPA/SFRP1/ZMYND11/DAB2IP/RIPK2/RASSF2/PHLPP1/IRAK2/LTBR/NOD1/TRAF2/WNT7B/TLR9/CDC42/IRAK4/CD40LG/IKBKG,37,CpG
BP,GO:0032755,positive regulation of interleukin-6 production,21/2026,86/18862,0.00023549021539074545,0.0079255096784331,0.0068301265564119,IL16/IL1B/HMGB1/TYROBP/POU2F2/NOD2/LGALS9/PYCARD/MBP/TNF/TLR1/TNFSF4/TLR6/AIF1/RIPK2/IL6/STAT3/SCIMP/NOD1/TLR9/LILRB2,21,CpG
BP,GO:0060021,roof of mouth development,21/2026,86/18862,0.00023549021539074545,0.0079255096784331,0.0068301265564119,ITGB6/ANP32B/SKI/COL11A2/SMAD2/GABRB3/BCOR/TGFB2/TFAP2A/CLDN5/DLG1/TGFBR2/TGFBR1/DHRS3/ARID5B/JAG2/INHBA/EPHB3/SHH/TBC1D32/IFT172,21,CpG
BP,GO:0045066,regulatory T cell differentiation,12/2026,36/18862,0.00024211105206441844,0.0081025591974592,0.0069827060965001,RUNX1/FUT7/LAG3/FANCA/LGALS9/VSIR/DUSP10/TOX/TNFSF4/HLA-DRA/LILRB2/CD46,12,CpG
BP,GO:0046651,lymphocyte proliferation,50/2026,282/18862,0.0002564161710213142,0.0084880679985003,0.0073149338025474,PTPN22/IL1B/HMGB1/ARG1/SCRIB/BTK/MAD1L1/TYROBP/CCR2/CD86/SASH3/ELF4/LGALS9/CCND3/PYCARD/VSIR/IL20RB/CD40/CD6/SPN/TNFSF4/ARG2/VSIG4/GAPT/DLG1/TGFBR2/FYN/ZAP70/AIF1/IL10/MALT1/RIPK2/GPR183/SLC39A10/PLCL2/NCKAP1L/IL6/IKZF3/SHH/CD38/TLR9/LILRB2/CD46/ZBTB7B/CD22/INPP5D/CD40LG/HLA-DMB/VTCN1/IL7R,50,CpG
BP,GO:0071902,positive regulation of protein serine/threonine kinase activity,54/2026,311/18862,0.0002564801476800523,0.0084880679985003,0.0073149338025474,NTRK3/EPHA4/PIK3R6/AKAP13/MAPK8IP3/IL1B/CAB39/PROX1/RPTOR/FERMT2/IRAK1/NOD2/ELANE/GRM4/KSR1/CCND3/S100A12/STK3/CD40/CCNY/STRADA/INSR/TNF/MAP3K13/MAP3K2/C5AR1/MLKL/THBS1/SRC/IQGAP3/AVPI1/MNAT1/TLR6/SAA1/DAB2IP/RIPK2/PDGFC/CCNYL2/PDGFA/IRAK2/NOD1/MAP2K5/ADAM17/TP73/TRAF2/TGFA/TLR9/ATP2B4/PSRC1/CD40LG/DAZAP2/IKBKG/ADAM8/TIAM1,54,CpG
BP,GO:0030183,B cell differentiation,29/2026,137/18862,0.0002602976018427008,0.0085668111280495,0.0073827938597665,ST3GAL1/LFNG/TCF3/ADGRG3/BTK/PTPRJ/HDAC4/HDAC9/LYL1/FZD9/TPD52/SFRP1/CEBPG/IL10/MSH2/MALT1/GPR183/PLCL2/NCKAP1L/IL6/IKZF3/INHBA/ADAM17/TLR9/PRKDC/INPP5D/BCL3/CD40LG/PCID2,29,CpG
BP,GO:0051496,positive regulation of stress fiber assembly,15/2026,52/18862,0.0002618394191402082,0.0085702056033968,0.0073857191853487,SORBS3/FERMT2/EVL/LIMK1/CARMIL1/GPR65/TGFBR1/SFRP1/ARHGEF10/SMAD3/SYNPO2L/EPHA1/LIMCH1/CDC42/NRP1,15,CpG
BP,GO:0002702,positive regulation of production of molecular mediator of immune response,23/2026,99/18862,0.00026829474498691003,0.0087335070813498,0.007526450798396,PTPN22/IL1B/NOD2/SASH3/CLNK/CD40/PRKCZ/GPRC5B/CD244/RSAD2/SHLD2/TNFSF4/LAPTM5/IL10/MSH2/MALT1/HK1/IL6/SCIMP/SEMA7A/TRAF2/TLR9/NLRP3,23,CpG
BP,GO:0031334,positive regulation of protein-containing complex assembly,46/2026,254/18862,0.0002720424420309861,0.0088073740607531,0.0075901086372146,TRIM27/GRB2/CSF2/FERMT2/PLEK/CCL24/SPIDR/CYFIP1/EVL/MAPT/BID/PYCARD/ERCC3/LCP1/ARPC1B/ATAT1/CCR7/BMF/TNF/CARMIL1/ASAP1/ERCC1/DCTN1/SRC/CCL26/GTF2H3/DLG1/CTTN/FCHSD2/TLR6/DAB2IP/CDC42EP3/CLU/NCKAP1L/MAPRE1/BAIAP2/WHAMM/WAS/PRKCE/PSRC1/MPP7/ARFIP2/DDB1/RPA2/MET/CKAP5,46,CpG
BP,GO:0072676,lymphocyte migration,26/2026,118/18862,0.0002736979105176425,0.008813072718668,0.0075950196847484,FUT7/CCL25/CCL24/CCR2/GCSAML/PYCARD/CRK/CCR7/SPN/MYO1G/CCL26/CCL23/F11R/STK10/CCL22/ITGB7/ZAP70/AIF1/SAA1/GCSAM/PIK3CD/GPR183/CXCR3/ADAM17/WNK1/ADAM8,26,CpG
BP,GO:0002705,positive regulation of leukocyte mediated immunity,27/2026,125/18862,0.0002967478864983652,0.0095039094616707,0.008190376018407,IL1B/ARG1/CYRIB/LAG3/BTK/TYROBP/CADM1/C3/NOD2/SASH3/CLNK/CD40/PRKCZ/TNF/AZGP1/RSAD2/SHLD2/TNFSF4/MSH2/MALT1/ITGAM/IL6/HLA-DRA/SCIMP/TRAF2/NLRP3/KLRD1,27,CpG
BP,GO:0034123,positive regulation of toll-like receptor signaling pathway,10/2026,27/18862,0.0003011740927950756,0.0095940859400014,0.0082680892235383,PTPN22/HMGB1/FLOT1/NR1H3/TLR1/RSAD2/RTN4/SLC15A4/TLR9/WDFY1,10,CpG
BP,GO:0070663,regulation of leukocyte proliferation,44/2026,241/18862,0.0003044540890675941,0.0096469840881683,0.0083136763291302,PTPN22/IL1B/HMGB1/ARG1/OCSTAMP/SCRIB/BTK/MAD1L1/TYROBP/CCR2/CD86/SASH3/LGALS9/PYCARD/VSIR/IL20RB/CD40/CD6/SPN/TNFSF4/ARG2/VSIG4/DLG1/TGFBR2/ZAP70/AIF1/IL10/RIPK2/GPR183/SLC39A10/NCKAP1L/IL6/IKZF3/SHH/CD38/TLR9/LILRB2/CD46/ZBTB7B/CD22/INPP5D/CD40LG/HLA-DMB/VTCN1,44,CpG
BP,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,13/2026,42/18862,0.00031020999053187927,0.0097773593312084,0.0084260324356668,PTPN22/HMGB1/FLOT1/NR1H3/TLR1/RSAD2/TRIM15/ANKRD17/RTN4/SLC15A3/SLC15A4/TLR9/WDFY1,13,CpG
BP,GO:0032673,regulation of interleukin-4 production,11/2026,32/18862,0.0003228322657851801,0.0101216410909595,0.0087227310816306,CD86/SASH3/LGALS9/ZFPM1/IL20RB/PRKCZ/TNFSF4/FCER1G/NLRP3/CD40LG/CD83,11,CpG
BP,GO:0032943,mononuclear cell proliferation,50/2026,285/18862,0.000331806605437488,0.0103485442334613,0.0089182739857736,PTPN22/IL1B/HMGB1/ARG1/SCRIB/BTK/MAD1L1/TYROBP/CCR2/CD86/SASH3/ELF4/LGALS9/CCND3/PYCARD/VSIR/IL20RB/CD40/CD6/SPN/TNFSF4/ARG2/VSIG4/GAPT/DLG1/TGFBR2/FYN/ZAP70/AIF1/IL10/MALT1/RIPK2/GPR183/SLC39A10/PLCL2/NCKAP1L/IL6/IKZF3/SHH/CD38/TLR9/LILRB2/CD46/ZBTB7B/CD22/INPP5D/CD40LG/HLA-DMB/VTCN1/IL7R,50,CpG
BP,GO:0043405,regulation of MAP kinase activity,53/2026,307/18862,0.00033612909363134514,0.0103777786045175,0.0089434678801996,PTPN22/NTRK3/EPHA4/PIK3R6/HGS/AKAP13/MAPK8IP3/IL1B/SPRED2/IRAK1/SORL1/NOD2/ELANE/RGS14/PTPRJ/GRM4/KSR1/NF1/S100A12/CD40/DUSP10/INSR/TNF/MAP3K13/MAP3K2/C5AR1/MLKL/THBS1/SRC/IQGAP3/AVPI1/SFRP1/TLR6/SAA1/DAB2IP/RIPK2/PDGFC/UCHL1/PDGFA/IRAK2/NOD1/MAP2K5/DTNBP1/TP73/TRAF2/TGFA/TLR9/SPRED1/NUP62/CD40LG/IKBKG/ADAM8/TIAM1,53,CpG
BP,GO:0060348,bone development,37/2026,193/18862,0.0003362281804048814,0.0103777786045175,0.0089434678801996,ITGB6/SKI/AKAP13/FOXP1/RFLNA/RPL13/TYROBP/BMPR1B/SLC9B2/PIP4K2A/MPIG6B/ZFPM1/RARB/ANXA2/AXIN2/FOXN3/GPR68/FBN1/CHSY1/MEF2D/FGFR2/IFITM5/TFAP2A/MED1/SRC/LRRK1/ASXL1/ZNF385A/TGFBR2/CSGALNACT1/PDGFC/DHRS3/TSKU/IFT172/FGFR3/SFRP4/SMAD5,37,CpG
BP,GO:0045862,positive regulation of proteolysis,61/2026,367/18862,0.0003591752257488724,0.0109996675466477,0.0094794056748806,TMEM259/EPHA4/ASPH/ANP32B/AIM2/MAPK12/IL1B/S100A8/HMGB1/P2RX1/CBFA2T3/AGBL4/AURKAIP1/LGALS9/SMURF1/MAPT/BID/PYCARD/VSIR/ANTXR1/PRICKLE1/NLRP1/MBP/SOCS5/TNFRSF10A/CTSC/TNF/GRAMD4/SH3D19/TREM2/SRC/LAPTM5/PSMD14/FYN/LGMN/MALT1/DAB2IP/RIPK2/SMAD3/BAG6/CLU/PLK3/STAT3/PPARG/FAM162A/PDCD6/NOD1/RNF144A/WDR35/CRADD/PDCD5/TRAF2/CSNK1D/NLRP3/CEBPA/NLRP12/GRN/CASP10/CASP8/DAB2/ADAM8,61,CpG
BP,GO:0043030,regulation of macrophage activation,16/2026,59/18862,0.0003600696947450579,0.0109996675466477,0.0094794056748806,NR1H3/IL31RA/CTSC/THBS1/TREM2/CST7/VSIG4/TLR6/IL10/IL6/RORA/TNIP2/CEBPA/MYO18A/GRN/MIR145,16,CpG
BP,GO:0002673,regulation of acute inflammatory response,14/2026,48/18862,0.0003671448083785829,0.0111271609899842,0.0095892782746796,IL1B/DNASE1/FUT7/BTK/C3/IL20RB/CCR7/TNF/DNASE1L3/OSMR/IL6/PPARG/NLRP3/ADAM8,14,CpG
BP,GO:0051250,negative regulation of lymphocyte activation,31/2026,153/18862,0.000367978968445007,0.0111271609899842,0.0095892782746796,PTPN22/RUNX1/HMGB1/ARG1/LAG3/SCRIB/BTK/MAD1L1/TYROBP/CD86/LGALS9/VSIR/IL20RB/CLNK/SOCS5/SPN/TNFSF4/FGR/TBC1D10C/ARG2/VSIG4/DLG1/LAPTM5/SFRP1/IL10/INHBA/SHH/LILRB2/ZBTB7B/INPP5D/VTCN1,31,CpG
BP,GO:0032680,regulation of tumor necrosis factor production,32/2026,160/18862,0.0003804297121758632,0.0113880391730232,0.0098141005357402,PTPN22/TRIM27/FOXP1/HMGB1/TYROBP/CCR2/NOD2/SASH3/PTPRJ/LGALS9/PYCARD/VSIR/TNFRSF8/SPN/MC1R/TLR1/THBS1/TREM2/ARG2/SIRPA/LY96/ARRB2/IL10/RIPK2/CLU/AZU1/IL6/STAT3/NOD1/TLR9/BCL3/CX3CR1,32,CpG
BP,GO:0048660,regulation of smooth muscle cell proliferation,32/2026,160/18862,0.0003804297121758632,0.0113880391730232,0.0098141005357402,FOXP1/GNAI2/MYB/IRAK1/TCF7L2/P2RY6/ELANE/MIR208A/CDH13/HDAC4/MIR339/SOD2/MIR223/MEF2D/TNF/FGFR2/CTNNBIP1/XRCC5/ABCC4/THBS1/MIR135B/MNAT1/TGFBR2/AIF1/IL10/MIR143/IL6/PPARG/PRKDC/LDLRAP1/IRAK4/MIR145,32,CpG
BP,GO:0051258,protein polymerization,51/2026,294/18862,0.0003834012397991841,0.0114196059274186,0.0098413044552664,TRIM27/GRB2/CCDC57/CYRIB/PSTPIP1/CCL24/CAPZB/FLII/CYFIP1/EVL/TBCD/MAPT/CAPZA1/PYCARD/SPTBN4/CYRIA/ARPC1B/RDX/CCR7/CARMIL1/CHMP3/KANK3/DCTN1/CCL26/FBXO5/MID1IP1/DLG1/DNM1/CTTN/FCHSD2/CAMSAP1/AIF1/CASQ2/CDC42EP3/NCKAP1L/MAPRE1/BAIAP2/WHAMM/TUBGCP3/CORO7/PSTPIP2/WAS/CSNK1D/CAPG/PRKCE/PSRC1/DIAPH3/ARFIP2/VILL/MET/CKAP5,51,CpG
BP,GO:0097581,lamellipodium organization,21/2026,89/18862,0.00038937409312051537,0.0115398083219846,0.0099448937007004,CORO1C/ARHGEF6/RREB1/SPATA13/ARHGEF7/CAPZB/CD44/CYFIP1/CDH13/HDAC4/ENPP2/ABLIM1/CARMIL1/ABLIM2/SRC/CTTN/WHAMM/WAS/PLEKHO1/CDC42/ARFIP2,21,CpG
