id,external_gene_name,Regulation_Grouping_2,Integrated padj (Stage IV-Stage I),Integrated pval (Stage IV-Stage I),Integrated diff (Stage IV-Stage I),mannwhitneyu stat (Stage IV-Stage I),Integrated mean (Stage I),Integrated mean (Stage IV),Protein-LogFC mean (Stage IV-Stage I),RNA-LogFC mean (Stage IV-Stage I),CpG-LogFC mean (Stage IV-Stage I),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000158315,RHBDL2,TMDE,0.04877715981580536,0.00794771613612164,0.6994328498840332,114.0,-0.055601947,0.6438309,0.08706714814814775,0.5226647306764032,0.08614911351354547,RHBDL2,54933.0,cg08209422,0.6015346561612789,7.98984658103535e-13,0.1301282421147029,1.88203892477665e-29,1.2485849838187701,1.2159928257357001e-42
ENSG00000158874,APOA2,TMDE,0.08857630898517174,0.020658372383123118,0.4246939420700073,131.0,-0.8589245000000001,-0.43423057,0.15654915370817335,0.15330655740469193,-0.08553208567753308,APOA2,336.0,cg21451906,-0.0818121014497018,0.6800343187664029,-0.1185276024429835,7.03846838280271e-24,0.5542672279385611,4.24481538366524e-11
ENSG00000159322,ADPGK,TMDE,0.4293393692517419,0.3758434095047197,0.028633713722229007,210.0,0.7065475,0.7351812,-0.03054509776177955,0.006476855368295342,-0.13944117808993464,ADPGK,83440.0,cg17127015,0.767641453168533,1.4424774043638697e-140,-0.1851608351799372,1.0881469924568e-66,0.508896979667688,4.640458691853088e-58
ENSG00000159921,GNE,TMDE,0.2347715883832513,0.12151117354021312,-0.3724270761013031,171.0,0.5995766,0.22714952,-0.1417428053259009,-0.1542738042576736,-0.029615976223523324,GNE,10020.0,cg14040931,0.290113624165399,3.6416191883895e-08,-0.1096042160057675,2.414492483582889e-48,0.727360902238619,1.4881183531098898e-63
ENSG00000160131,VMA21,TMDE,0.0851894594156775,0.01959629737357437,0.4609871804714203,130.0,-0.09213094,0.36885625,0.0855150781893006,0.25758278145803337,-0.014222424614952241,VMA21,203547.0,cg22324667,0.330531062153484,6.742304761186129e-17,-0.1442077930917858,4.67034396612462e-50,0.5970405537576421,1.27922029647688e-19
ENSG00000160191,PDE9A,TMDE,0.02059386457546461,0.0014474920787866498,-0.7521322965621948,88.0,-0.16684832,-0.9189806,-0.30265395610425466,-0.4565087387978448,-0.0991826822250216,PDE9A,5152.0,cg10706013,-0.39389163557504897,1.2020501778269e-05,-0.1937914512800968,2.04063529674601e-36,0.636306284310198,1.0860905884856899e-41
ENSG00000160214,RRP1,TMDE,0.018149742239622846,0.000643834500993831,0.8480953574180603,77.0,0.3919539,1.2400492,0.10496591495199026,0.4151812657905758,0.0,RRP1,8568.0,0,0.610091290925609,8.62909993246075e-35,0.0,1.0,0.5266793107994749,6.144447787806039e-59
ENSG00000160310,PRMT2,TMDE,0.15941322094362018,0.06468204172472768,-0.2884887456893921,155.0,0.85457325,0.5660845,-0.04791111659808034,-0.16354783479700452,0.0006010762042066506,PRMT2,3275.0,cg11373980,0.568745020501266,1.7541300590620595e-55,-0.0466983567808019,2.3092494230019398e-26,0.740737017859284,1.4968284007941697e-66
ENSG00000160678,S100A1,TMDE,0.2993468915757822,0.18840682952213766,-0.4126560091972351,184.0,-0.6352251,-1.0478811,-0.5123353470507536,-0.5228951979066432,0.02054201191580131,S100A1,6271.0,cg15559456,0.481789114399608,0.0212265125935972,-0.0886719396851802,9.27853751227462e-17,0.589663903871507,1.1620582591085602e-08
ENSG00000162244,RPL29,TMDE,0.2461466781559231,0.13054424464499434,0.12343237549066545,173.0,-0.07596901,0.047463365,-0.020367467764060617,0.1351929105223893,0.013570211876223393,RPL29,6159.0,cg00866632,0.306671209390424,3.90122608564691e-06,-0.0698262516426585,3.67233520442461e-09,0.814398782212635,4.72953095456744e-24
ENSG00000162695,SLC30A7,TMDE,0.0851894594156775,0.01959629737357437,0.5311101078987122,130.0,0.11430996,0.6454201,0.16421399999999894,0.2533819854100892,-0.01684758684892483,SLC30A7,148867.0,cg12433831,0.685748695920824,1.35300239869768e-54,-0.0612001206654578,6.02518941334372e-28,0.6790200000000011,4.469133564430609e-49
ENSG00000162734,PEA15,TMDE,0.13912252744910852,0.05200426744902779,-0.5497121810913086,150.0,1.070422,0.5207099000000001,-0.2574297585733882,-0.2419417570026801,-0.0035588086403862134,PEA15,8682.0,cg13109911,0.761585004853715,3.0492357809864695e-47,-0.1418165960660555,3.69421176087162e-49,0.5994419908905679,4.256738640283809e-52
ENSG00000163001,CFAP36,TMDE,0.04309423569572241,0.005507250568143439,0.6430558562278748,108.0,0.43688875,1.0799446000000001,0.14398878938592707,0.28485232968087504,-0.006673694968939454,CFAP36,112942.0,cg06046912,0.4781807100683089,2.9026825968063704e-25,-0.0132097327015347,1.6409641787563101e-06,0.541058734401503,5.360235860083299e-46
ENSG00000163191,S100A11,TMDE,0.20122286970177397,0.09707556972833188,0.3179254233837128,165.0,0.42755035,0.74547577,-0.10510819067215182,0.35691992461916555,0.0,S100A11,6282.0,0,0.9220691648852221,4.589550662808171e-25,0.0,1.0,0.708778118182908,1.4848229413023298e-42
ENSG00000163378,EOGT,TMDE,0.4277185988433073,0.367592022648082,0.14750337600708008,209.0,0.5343796,0.681883,-0.024401180387601532,0.10365965527715848,-0.07645449503372476,EOGT,285203.0,cg22620797,0.9773178263141,2.7948196898158495e-54,0.22576314370355102,9.994577430922907e-55,0.514858855838614,4.1714799695076696e-45
ENSG00000163885,CFAP100,TMDE,0.2993468915757822,0.18840682952213766,-0.1613752841949463,184.0,-1.0228053,-1.1841806000000001,-0.08405802838603482,-0.05299578809710054,0.23085563138338466,CFAP100,348807.0,cg01815671,-0.866043090310017,2.0936523081707704e-16,0.1879865039632355,5.0008082593277395e-57,0.566968635473266,2.39058332329389e-13
ENSG00000163938,GNL3,TMDE,0.028377536965313237,0.0023572394923263395,0.614578127861023,95.0,0.08545319999999999,0.70003134,0.061996082507947414,0.4577017173606232,-0.07696505755349439,GNL3,26354.0,cg21199854,0.379123920809635,2.945070431247549e-11,-0.1501700969723602,2.9292144789900895e-47,0.605722989703981,1.4217952979195998e-61
ENSG00000163993,S100P,TMDE,0.2461466781559231,0.13054424464499434,0.310965895652771,173.0,-0.8894692,-0.5785033,0.3375362181069954,0.2079063591620829,-0.08639494858427968,S100P,6286.0,cg26233331,0.0572635861037131,0.736995746023303,-0.1676492626349555,3.8996020878744796e-40,0.560157375044948,9.59480613151297e-12
ENSG00000164066,INTU,TMDE,0.13912252744910852,0.05200426744902779,-0.31320369243621826,150.0,-0.11047034,-0.42367402,-0.5097207804577071,-0.07545003865019173,0.0,INTU,27152.0,0,0.134750195656888,0.0154517884809597,0.0,1.0,1.05036674962678,1.8563763596416797e-31
ENSG00000164096,C4orf3,TMDE,0.4015885691482067,0.3194746125172635,-0.06316274404525757,203.0,0.317313,0.25415024,0.32551601192285884,-0.18542032058198335,0.0028253319603159933,C4orf3,401152.0,cg21997857,0.43052356493322297,3.5843641887287696e-17,-0.06047835619010201,9.80032770336936e-47,1.25064908309074,2.1415381744855197e-51
ENSG00000164307,ERAP1,TMDE,0.164393813936502,0.07037946027952481,0.2970503270626068,157.0,0.3423777,0.639428,-0.06462848156136912,0.2714831285614364,0.08474482063195342,ERAP1,51752.0,cg08618451,0.9630506540657571,1.61381811339218e-57,-0.2290798542976491,1.0025892717450698e-48,0.632051986013111,4.56378129099452e-34
ENSG00000164346,NSA2,TMDE,0.41647341656301534,0.35127470278797457,0.08338490128517151,207.0,0.19886273,0.28224763,0.13565110836762906,-0.041836469216721794,-0.05970926235175893,NSA2,10412.0,cg17788587,0.605672865350462,1.3091242147877602e-19,-0.1190964607702266,5.0493858246698405e-25,0.591994237084985,1.5105421932842494e-36
ENSG00000164402,SEPTIN8,TMDE,0.07550094917946065,0.014955459581873994,-0.611070454120636,125.0,0.46323097,-0.14783947,-0.2828894787379969,-0.2161011435954525,0.014134145523810288,SEPTIN8,23176.0,cg24951781,0.494897137527026,1.45763472800984e-18,0.1606057624713947,1.24083242030304e-19,0.5666968956011039,1.8861306404505102e-39
ENSG00000164535,DAGLB,TMDE,0.4293393692517419,0.3758434095047197,-0.08307451009750366,210.0,0.56525207,0.48217756,-0.06361412843610892,0.016063814003180243,-0.1791188312125979,DAGLB,221955.0,cg06423617,0.7857589444692841,2.854225048881509e-113,-0.2012411981653745,2.2151473369714998e-53,0.5160413622616721,5.754482591475729e-50
ENSG00000164879,CA3,TMDE,0.4015885691482067,0.3194746125172635,0.11639225482940675,203.0,-0.6361363,-0.51974404,0.29187736356129623,-0.056213669398709885,-0.023767763013618298,CA3,761.0,cg18674980,-0.0436676775715395,0.7514388973525981,0.2695313782372225,2.9920564802406096e-34,0.747700027527083,1.0250469727719699e-12
ENSG00000165502,RPL36AL,TMDE,0.1366377094696197,0.04540038908894712,-0.3305420279502869,147.0,0.3814749,0.050932895,-0.07883643484225078,-0.19208014510402374,0.0,RPL36AL,6166.0,0,0.471640491667998,3.1194494776282e-12,0.0,1.0,0.593610558552079,1.13158724167006e-30
ENSG00000166002,SMCO4,TMDE,0.31697091975252145,0.20658807549365613,0.1684045046567917,187.0,-0.38745224,-0.21904774,0.061901674897117724,0.1362743999845708,-0.15899875519178805,SMCO4,56935.0,cg15412815,0.638950803949938,9.15476002862717e-14,-0.2933752155211417,2.80748840649526e-40,0.5276380654440829,4.8033164461014295e-11
ENSG00000166171,DPCD,TMDE,0.2913065349004474,0.17124729208205214,0.2775741517543793,181.0,0.451126,0.72870016,0.008924587258182903,0.2741747090186565,0.002960548396718221,DPCD,25911.0,cg11490944,0.882463635939386,1.7193240615465898e-37,0.3521657050599968,7.463708457226179e-52,0.526815758991148,5.14605380168446e-35
ENSG00000166479,TMX3,TMDE,0.4956472692261204,0.4956472692261204,-0.036659657955169685,224.0,0.29645902,0.25979936,-0.06285686282578645,0.0315151510236919,-0.1282400597762523,TMX3,54495.0,cg06923616,0.323935270338711,1.21158183766456e-14,-0.2468703686880495,5.615471344149761e-41,0.545647077789764,2.6637081230937696e-51
ENSG00000166508,MCM7,TMDE,0.3900203239590854,0.30404140270292923,0.24428361654281616,201.0,0.7002939,0.9445775,0.11573870464505245,0.13992760341793453,0.0682755228097171,MCM7,4176.0,cg16236270,0.938809414022446,1.0892648244703e-70,0.2358348878333093,1.6781041841818302e-43,0.9542113802145551,1.0113090033750198e-62
ENSG00000166557,TMED3,TMDE,0.02059386457546461,0.001347701510511575,0.6806278824806213,87.0,0.14285938,0.8234872999999999,0.13158686008230647,0.4857125340325806,0.10294185320647488,TMED3,23423.0,cg12546081,0.6981693100549821,2.1027184780865497e-37,0.0959699029173783,1.0363432055209e-12,0.631256382596191,3.7726957038476896e-32
ENSG00000166947,EPB42,TMDE,0.3900203239590854,0.30404140270292923,-0.04626122117042542,201.0,-0.4120598,-0.45832103,0.02693179709925686,-0.06732583645642884,-0.10548927177386004,EPB42,2038.0,cg18431127,0.44554033032070006,5.835440652184651e-08,-0.1238868938940541,1.08951788421714e-32,1.1478232091478402,8.26066128750124e-28
ENSG00000167526,RPL13,TMDE,0.385017978383342,0.29645154246129524,-0.08333009481430054,200.0,0.4916339,0.4083038,-0.12384580109739275,0.04463907667327738,-0.006440090389945218,RPL13,6137.0,cg07344397,0.8749051257527309,3.045003288116889e-30,0.0236811267579271,0.0085179647802424,0.735971209397102,4.75842999046198e-42
ENSG00000167721,TSR1,TMDE,0.4956472692261204,0.4956472692261204,0.005846977233886719,224.0,0.99048233,0.9963293,0.027061610425236804,-0.060693032945887126,-0.0007219060847980102,TSR1,55720.0,cg21870662,0.739350761988423,2.620480496824119e-67,-0.0662793515804923,8.182852568475819e-18,0.7301666175236731,4.315115831475379e-80
ENSG00000167900,TK1,TMDE,0.08034044286803313,0.016684117528505283,0.5887027382850647,127.0,-0.40683344,0.1818693,0.025106388203017804,0.8810077520861324,0.005127106807088902,TK1,7083.0,cg22061523,0.400879411529236,0.0001264807133849,-0.0997116276401325,4.95432473633175e-48,0.5362337049023139,6.165656244345889e-17
ENSG00000167971,CASKIN1,TMDE,0.4082726231989111,0.3352270420515021,-0.07014620304107666,205.0,-0.82793444,-0.89808065,-0.2030232896133614,0.141329295562663,-0.1950715052229543,CASKIN1,57524.0,cg06803853,-0.9610291336471629,1.8060551821123802e-05,-0.148532886628412,3.5532857647016896e-21,0.559828149947334,2.7783327994555e-40
ENSG00000167996,FTH1,TMDE,0.19249823541546573,0.0897915091714313,0.3359110653400421,163.0,-0.09489549,0.24101558,-0.17668241225332704,0.7140914507609772,-0.0037086579329706493,FTH1,2495.0,cg02315732,0.21744270170562,0.0173730129558804,-0.0700629702410393,4.73553604252122e-11,1.53147214782798,7.322093642229609e-43
ENSG00000168298,H1-4,TMDE,0.2991897856577544,0.1825726807048917,0.1517823338508606,183.0,-0.2704945,-0.11871215,-0.29131625003397343,0.4683754690038402,0.0057135205574760616,H1-4,3008.0,cg16702149,0.0468955759180751,0.5707486175283321,0.0231188772201268,1.0796711842602499e-35,0.5750254709028539,1.9312797856543505e-17
ENSG00000168496,FEN1,TMDE,0.04877715981580536,0.007484473554982573,0.6327335834503174,113.0,0.37117875,1.0039122999999999,0.06552138846144218,0.5837274601724657,0.003467246861594754,FEN1,2237.0,cg08506138,0.962923754798353,1.4356033137647296e-56,-0.0362690803530952,1.16379005719351e-25,0.558468894445758,4.7545166360118705e-58
ENSG00000169223,LMAN2,TMDE,0.10877987065429326,0.029540859442859186,0.4471368789672852,138.0,0.5359826,0.9831194999999999,-0.056794003094193024,0.4864339688228908,-0.017728978532175938,LMAN2,10960.0,cg09013267,0.9469359748285341,8.122066133579728e-57,-0.1251798856568484,2.52955185454783e-27,0.6883492676457751,3.8590549798616486e-60
ENSG00000169436,COL22A1,TMDE,0.03962571067814583,0.004557589726559904,0.5894546508789062,105.0,-0.9306825000000001,-0.34122779999999997,-0.19559074472870008,1.6512600956893502,-0.0009700334554952618,COL22A1,169044.0,cg17099048,0.104652946091896,0.7041437814513041,-0.1889028718430681,1.5029516202260697e-30,0.700876159876176,1.8789750790093e-27
ENSG00000169906,S100G,TMDE,0.16885703625447765,0.07336919147159413,-0.07403326034545897,158.0,-0.90171707,-0.9757503000000001,-0.08691595336076885,-0.02942159591726945,0.05708958330009593,S100G,795.0,cg24885603,0.858312008392773,8.20365248933667e-07,-0.1274828853484908,1.4795454008914198e-28,0.541365445283472,2.4076017263023998e-20
ENSG00000170180,GYPA,TMDE,0.2712455945485862,0.1551212825054215,-0.16490960121154785,178.0,-0.75851864,-0.92342824,0.03715191854053623,-0.1469776893339224,-0.0313794710270071,GYPA,2993.0,cg16422931,-1.1052309024717601,1.0882588302569502e-10,-0.0539596321321155,2.0153924139227302e-16,1.55530176629867,2.5486058176375098e-36
ENSG00000170275,CRTAP,TMDE,0.060941481306155024,0.011292670657370578,0.5847599506378174,120.0,-0.13469222,0.45006769999999996,0.10543731838233383,0.2924900324794725,0.012634114758010614,CRTAP,10491.0,cg11289777,0.135753647923607,0.0049270599750430005,-0.0693644921245331,7.4588108674731005e-34,0.561203164050712,2.8975942529411202e-46
ENSG00000170876,TMEM43,TMDE,0.41159563677922345,0.34321553098842594,0.03045618534088135,206.0,0.49914432,0.5296005,-0.07156992592592737,0.010849367900593432,-0.09950945215052437,TMEM43,79188.0,cg15025640,0.771398596282783,5.115986241274129e-59,-0.1924487081229113,3.513078625969029e-56,0.559545113268607,1.02413015261377e-48
ENSG00000171223,JUNB,TMDE,0.3665352346142015,0.2669969121151372,-0.3298739790916443,196.0,-0.12252247,-0.45239645,-0.2276364689768193,-0.1981778127306999,-0.0018926823241791368,JUNB,3726.0,cg05345967,0.6090034113243921,1.1109497800987599e-05,0.0087504853607752,1.33913272619167e-07,0.50221381423007,2.6489201447375398e-17
ENSG00000171490,RSL1D1,TMDE,0.2712455945485862,0.1551212825054215,0.1456587314605713,178.0,0.9812994,1.1269581,-0.028207935528121286,0.16772143388322924,-0.10701236554156177,RSL1D1,26156.0,cg02740093,0.996358330672402,6.728580173146789e-110,-0.0669200040695231,9.060104500326608e-07,0.9774235838427429,2.55516502400793e-68
ENSG00000171608,PIK3CD,TMDE,0.08106124485555513,0.01761074968107907,-0.4085682034492493,128.0,0.24796149,-0.16060671,-0.2458595171467756,-0.1586146475629305,-0.013921024881015431,PIK3CD,5293.0,cg07805542,0.5816977455281279,5.868170192579119e-17,-0.2389683308579093,1.51049155918029e-32,0.6805175740141441,5.76844095561336e-53
ENSG00000171714,ANO5,TMDE,0.4435267659193233,0.3925141027464938,-0.034709930419921875,212.0,-1.5289605,-1.5636704,-0.3905857483580226,0.6484795748361267,0.0,ANO5,203859.0,0,-2.91549534363895,9.187663620603368e-44,0.0,1.0,0.509973572605211,1.79334398637237e-14
ENSG00000171806,METTL18,TMDE,0.385017978383342,0.29645154246129524,-0.1527697890996933,200.0,0.20398723,0.051217437000000005,-0.19211184633786813,0.003934264397150111,0.0,METTL18,92342.0,0,0.48958344204423504,2.33798566444049e-17,0.0,1.0,0.857788231691522,1.25620860661228e-43
ENSG00000171989,LDHAL6B,TMDE,0.4857164722348143,0.4608875151876672,-0.020519152283668518,220.0,-0.20104569,-0.22156484,-0.09029342990159063,-0.03570964347458505,-0.01672284305538689,LDHAL6B,92483.0,cg13138539,0.195187434430513,0.0123296210232814,-0.0866468803429764,3.7843578998682996e-50,0.5480032856942929,1.0750260027406098e-29
ENSG00000172037,LAMB2,TMDE,0.04889747315410672,0.0084359857837756,-0.7210479974746704,115.0,0.24275906,-0.47828895,-0.3169450793351884,-0.3165099163407069,0.08195872479917032,LAMB2,3913.0,cg02954987,0.121340025948628,0.0295353578938429,0.2373615574269874,2.1231100195723098e-63,0.615168867208343,9.16285850659744e-31
ENSG00000172331,BPGM,TMDE,0.13435853379316914,0.039488399940454784,-0.5398603677749634,144.0,-0.30930236,-0.84916276,-0.2607878015719618,-0.3594944006634603,0.11032347967556907,BPGM,669.0,cg03950253,-0.33370173184044705,7.689256588677961e-12,-0.0687808181133441,1.61941598805684e-06,0.98794717733071,1.87975524878159e-32
ENSG00000172348,RCAN2,TMDE,0.08428751835665171,0.01858095452590725,-0.5558556318283081,129.0,-0.149822,-0.7056776,-0.11099929080932837,-1.0850193808026791,0.0,RCAN2,10231.0,0,0.392135386342291,0.0065154360258364,0.0,1.0,0.836603888289583,5.0765776302080885e-28
ENSG00000172478,MAB21L4,TMDE,0.13901397290626227,0.047522348565399566,0.2757096290588379,148.0,-1.9460362,-1.6703265999999999,0.10214266992913312,0.7300059840087347,0.0,MAB21L4,79919.0,0,-3.8500335121938396,9.12610305102022e-23,0.0,1.0,0.5359322527478161,6.60256498372172e-08
ENSG00000173457,PPP1R14B,TMDE,0.2993468915757822,0.18840682952213766,0.3059919476509094,184.0,0.53944194,0.8454339,-0.12179143895747295,0.44886737932055065,0.0,PPP1R14B,26472.0,0,0.9021124644931479,2.71690390466975e-42,0.0,1.0,0.500112205441688,3.0581114937657895e-54
ENSG00000173821,RNF213,TMDE,0.035633794021994174,0.003756917580593634,-0.5489947795867921,102.0,0.13229854,-0.41669622,-0.2722579327846392,-0.3987410427999661,-0.039940405640839685,RNF213,57674.0,cg04011497,0.560575423092378,2.75584610853499e-18,-0.1799631346314812,1.57408227823015e-36,0.588581773942229,6.164163947155338e-41
ENSG00000173894,CBX2,TMDE,0.4293393692517419,0.3758434095047197,-0.07322639971971512,210.0,0.14227003,0.06904363,-0.2653059390169273,0.14793016270108314,-0.0193408078573179,CBX2,84733.0,cg10852003,0.679550362259868,2.155789133021e-08,-0.3461168938936436,9.84122151836089e-72,0.554960755722537,1.4049164686178502e-16
ENSG00000174444,RPL4,TMDE,0.4277185988433073,0.367592022648082,-0.027109861373901367,209.0,0.5269964,0.49988649999999996,-0.05137559533607328,0.02857236788465467,0.0,RPL4,6124.0,0,0.5324266404262761,1.77783837318873e-25,0.0,1.0,0.758065758120583,1.7486189066395796e-50
ENSG00000175137,SH3BP5L,TMDE,0.018149742239622846,0.0006945844202486032,-0.6289366483688354,78.0,0.20722203,-0.4217146,-0.3647334636488334,-0.19640392275489935,-0.11927467761861875,SH3BP5L,80851.0,cg00804354,0.21694386080595102,1.5477008164949498e-05,-0.1564928897192105,6.704456418411329e-41,0.8362017955172,7.14758648474094e-65
ENSG00000175309,PHYKPL,TMDE,0.1418095636265784,0.05436788381849651,-0.34511134028434753,151.0,0.13517420000000002,-0.20993714,-0.17504248971194006,-0.16451315794623414,0.01830164537038229,PHYKPL,85007.0,cg20721320,0.5887725806622789,1.86630977429539e-34,-0.2176142046360906,1.3825265834207295e-49,0.6076576303487939,3.6145245826074493e-34
